,topic_01,topic_02,topic_03,scenario_r2,evidence_r2
4216,146,078,183,0.022187311073709193,0.04877689471188573
4217,107,134,025,0.007798093074421253,0.07152468077383678
4218,047,125,178,0.0008522136011370751,0.026937319845362406
4219,077,177,121,0.0011521949858845915,0.0069113694952641636
4220,165,015,068,0.0013201844008825514,0.0011573566442557581
4221,082,193,141,0.008042523243231292,0.013835337145048587
4222,015,113,064,0.0011937391460474789,0.0016385670137533115
4223,113,069,082,0.0029357211789931004,0.0057017044988026955
4224,078,103,008,0.005163573188059711,0.0038090168874770347
4225,116,170,113,0.005538022542532328,0.04428830429324526
4226,151,105,077,0.01261100951489147,0.02439339907369742
4227,173,019,134,0.03253190120533622,0.08540232812770143
4228,048,142,192,0.0040653271287890425,0.019244564549615983
4229,039,131,106,0.002644674223043819,0.0018624185365636592
4230,189,184,146,0.006676826019175075,0.0102828340094544
4231,022,131,029,0.014348840060767643,0.07883074683739599
4232,071,032,163,0.001170497955980787,0.0003956059267872236
4233,156,025,081,0.02043067130577325,0.026278991654472228
4234,068,022,065,0.011767462162673659,0.07849551561788115
4235,136,069,147,0.013902804643615374,0.02863308264193709
4236,157,125,134,0.03907629376947319,0.17028053081261452
4237,074,163,181,0.016832489819300855,0.023444717332059994
4238,072,099,045,0.0014639960283774345,0.06285376066185944
4239,077,104,171,0.006102670142567823,0.0031720018643315306
4240,173,097,058,0.04139271599340766,0.081242363591847
4241,152,161,102,0.0009717024326880708,0.004883748719223258
4242,003,080,102,0.0008397131170512218,0.07162900191236388
4243,055,138,075,0.0076496242683554705,0.046876211732774675
4244,150,077,070,0.015301387945274914,0.0318007789378838
4245,041,069,163,0.0025504312957703723,0.005636729709304733
4246,124,065,134,0.006706409465684793,0.06217700947968363
4247,081,066,006,0.006575341200377394,0.004358708516561061
4248,116,182,125,0.004040828118741957,0.03570148431377895
4249,182,148,053,0.0006507418798792353,0.008081718437139673
4250,040,011,099,0.004893427154853414,0.021311659141627026
4251,189,118,160,0.006841375867525978,0.052438416964194046
4252,106,150,116,0.015431675842010328,0.030480227287257855
4253,085,014,107,0.0030900810403063916,0.010615339223161158
4254,195,127,156,0.017785912865888154,0.03901620195861122
4255,041,132,144,0.0029054375987601633,0.012356646384477754
4256,107,018,005,0.003203385601871167,0.022551369613949768
4257,031,165,188,0.00398314228294494,0.0004558308959207169
4258,160,039,065,0.00023709358209700326,9.688500756876994e-05
4259,189,082,125,0.012275888524868939,0.025016420081395263
4260,159,118,003,0.0004642201692556247,0.04485064692792429
4261,072,022,017,0.01185673604162929,0.12438243633640678
4262,027,114,018,0.0041814570944054275,0.03271874344759973
4263,079,070,183,0.015384127883160903,0.01969550607003534
4264,127,144,119,0.0029208066635874053,0.04279548241841491
4265,059,123,066,0.02614915297920184,0.02605929097430504
4266,143,089,144,0.008157460230398761,0.043564406085240925
4267,185,077,061,0.0031802236265023875,0.008232918495124197
4268,175,001,016,0.013258212726594887,0.015947079147209497
4269,148,147,099,0.0011064236173135011,0.003868902855904799
4270,007,041,088,0.0011688684264584692,0.010114727449819005
4271,056,110,148,0.006443454808639393,0.02975602390081722
4272,105,109,194,0.00978202574122089,0.02016631252615997
4273,148,137,094,0.001285967617905448,0.003640926452962323
4274,156,054,195,0.009060100711170138,0.003611062913085439
4275,134,189,011,0.011580545211365423,0.07140137155982118
4276,075,117,187,0.0104166543542914,0.0025818027319575165
4277,163,125,171,0.010883591680855842,0.02124976510677601
4278,026,051,132,0.008295734690630607,0.008638774100312219
4279,016,096,168,0.006887526411954004,0.005635653003727481
4280,050,058,194,0.0048304429983118125,0.004208861416188703
4281,005,098,127,0.012970642122401621,0.017326013989497402
4282,131,053,153,0.011168306593764221,0.06607081140055371
4283,001,006,122,0.011625278742683931,0.0012559576598107913
4284,091,106,121,0.010461058702221693,0.08879337963626766
4285,017,171,052,0.011728361514273034,0.11100548858510217
4286,004,151,159,0.00828367451791534,0.04170382711028042
4287,187,056,001,0.007112148135958174,0.07324867564363136
4288,119,166,196,0.012650393900755397,0.04198601851045969
4289,031,105,088,0.009044462222819627,0.0005862354076640042
4290,137,077,032,0.002340561349692294,0.0033566885514015876
4291,108,008,171,0.0052474196599205936,0.04257697588822795
4292,146,190,055,0.020228111876178345,0.05717325395038653
4293,085,132,192,0.004922639527155548,0.019846984022389158
4294,063,075,056,0.006320868272879143,0.004647079306606905
4295,142,049,155,0.00410128940936727,0.005495114546021251
4296,021,026,156,0.0055531480112567255,0.00033134161657633054
4297,099,184,138,0.0004993173910626814,0.0010559788856523422
4298,081,080,164,0.00019654913517241912,0.007763243539797515
4299,120,088,131,0.01595007874670762,0.15671135748325027
4300,183,175,051,0.0013720453340759775,0.0144564886475399
4301,138,123,140,0.024033564638333282,0.02053710002407616
4302,064,091,140,0.016280821961942804,0.0869091748766917
4303,088,006,108,0.005011318302084233,0.0227886893538517
4304,124,031,088,0.008859792448430048,0.012430996823245999
4305,061,050,161,0.005766501916672384,0.0021876684212969177
4306,056,025,088,0.02082667372675684,0.02183932538233735
4307,000,125,107,0.00112848681966915,0.004627884245967273
4308,079,142,118,0.013084072780496059,0.017762595449813956
4309,160,188,167,0.0014297864844207142,0.006317008397531132
4310,088,006,188,0.005011318302084233,0.0227886893538517
4311,167,173,041,0.03198408546998743,0.08092820818761448
4312,067,171,070,0.004966552480626274,0.07999926649769507
4313,142,116,075,0.007060776033403826,0.034848765753756616
4314,173,089,081,0.03199873763098904,0.10887757791491814
4315,193,027,073,0.0036604232927818225,0.01395057128492394
4316,163,006,178,0.01084153248729769,0.021064934870595242
4317,144,163,177,0.011790684599721324,0.029830833502024756
4318,003,099,136,0.0010863299927920123,0.06865559439817381
4319,003,118,029,0.0007800285903077908,0.09331622116230776
4320,108,016,029,0.0009319982646559533,0.030348718806902264
4321,175,006,061,0.0007387909254568115,0.012856258526110609
4322,014,059,073,0.0028507186377590976,0.0113784698740107
4323,105,133,061,0.013038174915577905,0.004251168619165968
4324,168,075,110,0.007642461239874998,0.0053143684631271615
4325,072,175,076,0.0017168003425481748,0.07814799292637498
4326,187,143,198,0.010456287274931197,0.0726790822124791
4327,000,181,017,0.010167737641674335,0.008995214372042093
4328,076,127,099,0.0050241267958316405,0.03915549750645542
4329,012,185,077,0.006340119601101257,0.004894188995580362
4330,108,117,015,0.005400931614949256,0.03731801983934668
4331,115,024,097,0.032756418523488096,0.05953542846978044
4332,134,107,036,0.007798093074421475,0.07152468077383678
4333,055,190,187,0.008248326869581435,0.04767815197809122
4334,044,029,078,0.021595635354233478,0.021419433442328106
4335,174,038,106,0.00152321874312078,0.001831730161913292
4336,199,077,185,0.0035662777596278117,0.0033844546054532243
4337,146,171,006,0.020473304013369886,0.13776658062310077
4338,113,029,148,0.013057164069034677,0.006779102149178984
4339,194,132,016,0.005508671539306564,0.014108326048928421
4340,085,042,037,0.004347754507016188,0.008972283042901097
4341,173,171,038,0.03656998266789613,0.1338624291121625
4342,026,166,183,0.00913549573038297,0.006212781872313999
4343,187,033,132,0.021746461531985783,0.08469049503726489
4344,107,104,039,0.00761771848884496,0.012011850797869261
4345,150,101,156,0.0319345559775549,0.1135213936545445
4346,133,170,102,0.008268305989666769,0.020056318427688957
4347,131,104,068,0.00805933047853491,0.0018604769724294146
4348,032,073,168,0.01528591456450945,0.009390489900092502
4349,014,090,031,0.00043352105594141044,0.002806276588508183
4350,023,138,160,0.0034342424397698634,0.06796931530698347
4351,046,083,000,0.004725919072856133,0.025829916097865335
4352,123,012,191,0.027796602633479717,0.01653675960750589
4353,052,159,034,0.0003006067374055066,0.03624573602271797
4354,108,122,183,0.0005387428045108278,0.02884851896285412
4355,147,023,057,0.0024061785715483452,0.06626653734662513
4356,004,067,019,0.004752193185310061,0.017206744634491677
4357,114,113,121,0.004798477794880407,0.028557088119163132
4358,192,152,062,0.001992007130215745,0.012279825088907015
4359,142,196,037,0.005855733288845033,0.004382176274390082
4360,158,189,181,0.010647172297408525,0.01256011435876736
4361,073,114,004,0.01645610058174951,0.03470936045429851
4362,104,087,006,0.00609206080645186,0.0037354592299575495
4363,172,074,125,0.008671739149006985,0.0062164115961175215
4364,091,064,026,0.016280821961942804,0.0869091748766917
4365,163,133,155,0.01491210663928988,0.02284931020423131
4366,196,177,039,0.0022532677350401986,0.0027086842364462127
4367,068,131,148,0.0025431434628031546,0.0028484553999782447
4368,168,163,083,0.012369249035060648,0.02414849455920043
4369,089,054,070,0.009044384051194121,0.04493523921304676
4370,131,134,063,0.011733016707894617,0.06985916112304291
4371,080,117,040,0.005477869113392764,0.005869287655829836
4372,036,144,150,0.0027595223201858365,0.016166815492773434
4373,060,199,059,0.005764480317274501,0.007904868408318944
4374,115,153,091,0.02279255411570036,0.010325304821778514
4375,044,087,138,0.017195824705327323,0.021947207612679875
4376,008,148,105,0.005729092100633992,0.013270358515961145
4377,195,133,192,0.021836518700339758,0.011693230857120596
4378,110,104,062,0.008657999104243363,0.029997657001549438
4379,024,012,195,0.015291037621843695,0.0556978891952451
4380,107,181,092,0.009745544806294748,0.014761549405299057
4381,060,024,089,0.0143017419897008,0.057584652460176966
4382,098,085,090,0.013119574142000379,0.023764904025032618
4383,140,016,170,0.0007834786759323142,0.0015852190360980956
4384,137,155,169,0.03961963009225966,0.006459713778432685
4385,022,184,001,0.011611139313760455,0.0787499104796533
4386,176,188,153,0.003711090264871153,0.006308460095369228
4387,117,060,176,0.007694330020004081,0.008161349901738002
4388,007,115,169,0.0228517037608027,0.016247219039791982
4389,040,007,141,0.003184500362004572,0.012983604473040367
4390,042,088,187,0.006264907051645396,0.023096239527080398
4391,081,141,074,0.00998615497231381,0.04134139680382265
4392,121,108,011,0.0021603879759712896,0.03679626406222358
4393,123,099,169,0.023960868225725962,0.01685802913521328
4394,059,064,144,0.008405675003109403,0.012109866162468785
4395,052,017,108,0.010734747676722,0.0661130643089829
4396,022,044,032,0.026082744152162607,0.09132894823971305
4397,037,118,041,0.0020078001492493947,0.04763494035532201
4398,033,054,000,0.021149369543326246,0.00861865472177925
4399,165,187,152,0.003854377813081955,0.07247895914199542
4400,158,011,016,0.006390635741397754,0.021277579361237087
4401,171,054,016,0.009494516921222607,0.0834075115315317
4402,109,060,072,0.0066004276737026135,0.02538168831529708
4403,171,070,121,0.007055007254409551,0.08316246336917232
4404,158,072,006,0.005504942221297382,0.06508738838914851
4405,157,166,031,0.04145689484209558,0.1703278095503954
4406,106,193,169,0.0034534107095473,0.010612056014898341
4407,050,049,177,0.004575989303817085,0.001352190832106137
4408,035,194,025,0.002940524706252723,0.006655100027018412
4409,116,118,023,0.003737627528208498,0.06518901132939092
4410,163,015,048,0.010851249752819592,0.021172797040931224
4411,117,082,054,0.008742899505133739,0.025756564555262318
4412,148,011,175,0.0030268443460913508,0.017921793589138924
4413,043,057,034,0.0019168484256378848,0.030500027207599145
4414,156,175,072,0.0005715275168425293,0.014148783609170379
4415,077,052,165,0.000969148820022081,0.038469036163988335
4416,173,048,198,0.0319682526432683,0.10555790395103748
4417,146,171,167,0.020473304013369886,0.13776658062310077
4418,147,168,184,0.003143449058158443,0.006568571390543787
4419,063,176,192,0.0036176960016437443,0.004858160601532213
4420,068,031,029,0.0028320874394884843,0.001263450001445121
4421,059,069,082,0.004364139431296099,0.014117957470356268
4422,103,001,026,0.012035897732066592,0.005489736833080183
4423,003,034,138,0.015036677479594807,0.10503198832357219
4424,025,122,178,0.020127780018899366,0.022548085676238006
4425,190,133,091,0.00859010000459981,0.004827640304350012
4426,161,163,092,0.01075204394733098,0.022407422476033556
4427,076,116,077,0.007826538259872895,0.035666336377710106
4428,167,055,021,0.006463618025313922,0.04375654715361943
4429,199,144,015,0.005107609863665319,0.01624438863256339
4430,073,064,173,0.02005458109178815,0.01277699404817001
4431,085,055,176,0.009003313440931637,0.0512249380191816
4432,090,131,117,0.0026481839547077834,0.0028185391919043346
4433,008,023,141,0.0063650899114175985,0.0727345775117405
4434,080,096,069,0.006591952685661706,0.008397898267115345
4435,194,155,153,0.03819297124872412,0.006986729333571806
4436,109,099,083,0.004132956586722747,0.02029612830926053
4437,082,003,008,0.008510360108464843,0.07751390124122548
4438,089,042,144,0.0015269849752785891,0.04510289864719286
4439,143,109,038,0.010324262791703842,0.022278067492552234
4440,073,172,071,0.01421242407472667,0.010488951598743301
4441,076,136,153,0.015119754531071727,0.02774647560668675
4442,089,094,151,0.00028717882144146945,0.04907792285609036
4443,027,115,060,0.02271196548025156,0.014683647046339177
4444,079,123,043,0.03086394338785181,0.028531242341362728
4445,161,132,000,0.0028951303444371135,0.016925828411580635
4446,084,092,115,0.0037369370831704662,0.019737384982909667
4447,101,157,027,0.04654617569790598,0.21594164173137242
4448,017,043,033,0.01194349314112575,0.05261824399241666
4449,097,168,092,0.010256297084525023,0.005313669057420256
4450,146,192,005,0.02046581676609338,0.05406483111240279
4451,046,011,007,0.0034933838894302127,0.02371108789284415
4452,164,161,151,0.015940163771598903,0.07215230073663215
4453,155,181,150,0.044150327304917525,0.01057151566643666
4454,074,117,159,0.010664217580686586,0.004923867042755603
4455,079,198,120,0.012584878758487905,0.019311671034416666
4456,017,167,070,0.0112134699712918,0.03408855693616131
4457,144,183,155,0.003190879147925818,0.014772809363831851
4458,007,069,081,0.0015899071544548393,0.012705156401750295
4459,045,106,123,0.0011856445375333369,0.0042225163124063325
4460,003,146,012,0.020039096576520143,0.105048024055718
4461,147,115,196,0.022856647172741718,0.00869715821837258
4462,066,116,008,0.011343587215284945,0.03345868977966959
4463,012,143,120,0.010667710708815892,0.0008597045324022501
4464,188,142,043,0.00530129088364073,0.01038948188674138
4465,021,033,088,0.019632086578238006,0.009589867452787004
4466,125,132,072,0.0022765405813599537,0.012046752485125434
4467,029,120,102,0.027387884080374847,0.15636024501302426
4468,169,132,019,0.00351016520380687,0.03137733717475244
4469,042,007,142,0.0013342039513173365,0.010755187528187826
4470,199,168,190,0.0053244967502742435,0.006702645661458284
4471,045,101,077,0.017263152773090096,0.09073575631590947
4472,058,097,185,0.008822579483773296,0.002926884534709573
4473,191,121,085,0.00400761202611577,0.011572470379199395
4474,016,190,127,0.0036526519239208355,0.0010564046439779373
4475,158,176,191,0.006510512822862191,0.003451089127311957
4476,127,055,138,0.006891708221797521,0.07793405586954871
4477,085,087,084,0.003834084618256295,0.012458572725268735
4478,040,151,014,0.010292872539697462,0.025315370325508124
4479,097,000,011,0.00913568623385963,0.004591181396611854
4480,119,022,021,0.01883422135204782,0.1011787788939279
4481,047,187,045,0.0031459238232763864,0.09411702683312351
4482,174,016,103,0.0020284107457971823,0.0016026691833013196
4483,050,151,160,0.011464840358439088,0.026922790471515246
4484,022,067,060,0.017402477609323896,0.07789692740618515
4485,013,199,004,0.003697145998117213,0.0016734177196989775
4486,092,022,084,0.015685839249807154,0.09076466947544315
4487,098,073,187,0.021527049643006446,0.021960424486630825
4488,085,092,029,0.00695027705239859,0.02295128613175701
4489,043,114,008,0.0040833224862819595,0.054139153996093814
4490,050,114,084,0.0082915090611837,0.02866644495529569
4491,151,029,194,0.015878534070861816,0.025261521601237513
4492,056,199,167,0.004909495725156088,0.0008878107926040268
4493,152,066,015,0.007160907536862382,0.0007126378930524258
4494,007,118,059,0.0002339390837079458,0.050630304810157845
4495,069,089,076,0.0015456762404826296,0.04646312522967133
4496,144,108,058,0.002877821026354588,0.0498731934099621
4497,102,033,013,0.02487043884701312,0.03117665247762791
4498,183,062,127,0.012768021435175969,0.01327443668746886
4499,103,153,165,0.00043010967458956273,0.006828759448824107
4500,036,065,024,0.0006107065444156401,0.05344008700759073
4501,077,132,134,0.0032689725875283404,0.013802946668142746
4502,167,155,004,0.03804470708811214,0.0059071973154841695
4503,087,082,085,0.007816330430005736,0.017541397698685124
4504,107,018,016,0.003203385601871167,0.022551369613949768
4505,034,140,097,0.014893409436875449,0.042540549516727144
4506,037,152,048,0.0024164653258025304,0.007044071466957624
4507,159,183,027,0.0008948324605528857,0.003683660748135198
4508,115,158,082,0.026609187867297046,0.0105482417032976
4509,191,188,175,0.003854360624596209,0.012564525177245822
4510,045,151,190,0.009387168074091456,0.02486126456338067
4511,184,022,164,0.011611139313760677,0.0787499104796533
4512,065,040,048,0.003632312070088184,0.05453721341561768
4513,072,090,049,0.0015504238316729202,0.06303906596623188
4514,076,084,176,0.004672551615809817,0.005239369607488831
4515,169,133,058,0.007142023838432765,0.020350619997514863
4516,056,148,068,0.0038623149776495502,0.0023875196565411594
4517,108,105,123,0.007136817842651966,0.031724727403815045
4518,060,082,198,0.009843149444772936,0.01990678910850785
4519,119,088,160,0.011052272074863145,0.05237050333606097
4520,082,138,040,0.007986518806186393,0.012394804472855014
4521,040,081,048,0.003187594745171718,0.00782839204567809
4522,160,080,033,0.00015495701463663636,0.003450938141406179
4523,131,181,161,0.011688631864836485,0.005775494817975457
4524,158,005,012,0.007575476539688486,0.004479613509139946
4525,090,191,066,0.0027211427712567904,0.0053698420617571685
4526,137,081,075,0.0009504887283005026,0.005046886354702518
4527,051,066,147,0.014197077302490091,0.00859389603402283
4528,017,148,001,0.011124746463211599,0.035736476433310904
4529,015,079,132,0.009506028878233597,0.015081244748780032
4530,003,156,008,0.0007053417952382901,0.07237770043761493
4531,187,040,118,0.005982129399168756,0.07655996852803881
4532,087,193,194,0.003602385472820102,0.013234985843900371
4533,090,181,026,0.010006821610199501,0.004841191515577936
4534,193,021,166,0.006804275406294136,0.008338106268174994
4535,169,115,039,0.023701970350559765,0.024015197521301546
4536,189,069,057,0.008370507899470803,0.014585273520382525
4537,074,083,082,0.010535798470895807,0.017250581996646863
4538,026,114,077,0.0041328277137666625,0.027946129291683386
4539,160,080,087,0.00015495701463663636,0.003450938141406179
4540,194,082,137,0.008750664306761968,0.013159108714813739
4541,130,057,045,0.0039963328584889934,0.010160243496439292
4542,195,089,004,0.017819820032683564,0.05145990531480504
4543,073,176,085,0.015353152036985951,0.008718650363855995
4544,048,123,102,0.02393382206802719,0.027960856345058516
4545,097,060,084,0.010842923891138945,0.006483467017518896
4546,136,103,059,0.012361868645712093,0.02848620026726134
4547,121,099,058,0.0022336463363290537,0.004592452484906362
4548,109,046,185,0.0044906059578812,0.0331493763049997
4549,176,034,085,0.01745979331372638,0.04143516733022645
4550,091,066,006,0.011670813912099232,0.09698206005536958
4551,103,194,193,0.0025803157233157403,0.004944960162958201
4552,041,082,016,0.00905470181872825,0.012122986708127836
4553,052,051,062,0.008304372510126834,0.04249530816314917
4554,102,131,054,0.007437711876665198,0.022934810959050478
4555,116,053,068,0.011238450401941824,0.09352222364644636
4556,147,056,080,0.0037348850170145775,0.0020345286161603804
4557,081,038,049,5.606117292833446e-05,0.004982477626418236
4558,090,021,164,0.005451115587730149,0.0012920248102704646
4559,141,067,039,0.014994540364009823,0.037821663128005945
4560,084,160,038,1.6707572083607403e-05,0.0036738348522712405
4561,061,037,113,0.0035448693616770832,0.007832685252603055
4562,137,096,117,0.007425704429959934,0.006693426720932538
4563,133,191,088,0.009445453324120612,0.008625787659211737
4564,052,079,029,0.009496097426802574,0.05303984142488671
4565,080,005,176,0.0038580433545181148,0.0040548884584258316
4566,142,057,078,0.005576722291517178,0.007271772761046846
4567,041,054,174,0.010556099898672011,0.0027830835103053175
4568,072,195,017,0.018302052853484185,0.06858049200073979
4569,189,087,027,0.007270247642452321,0.012806132124738023
4570,012,098,101,0.013744412711927834,0.015919291567106808
4571,029,018,058,0.012768050179500556,0.013561513588556173
4572,116,187,134,0.005630637251356929,0.09513890251726254
4573,151,052,109,0.008669860481326785,0.05525038884606481
4574,163,016,013,0.010737749708790711,0.021136038083619746
4575,001,018,079,0.011929334612398979,0.009926074179777311
4576,191,041,137,0.004532313211975891,0.005895005378115381
4577,011,089,068,0.0027678193153014563,0.052828004987255706
4578,194,193,052,0.004557418208670172,0.009824804649686603
4579,125,076,003,0.004727202551479737,0.0019497450702352648
4580,092,070,195,0.010034896295515239,0.019757008012396327
4581,024,007,146,0.012345677162548863,0.06546382756147795
4582,175,067,079,0.005776408974233482,0.01307292350448408
4583,055,026,153,0.006907163851161191,0.0440795367869542
4584,193,059,172,0.005546279323332404,0.01808255880130849
4585,157,113,133,0.0402377646890939,0.171211997531456
4586,021,062,033,0.013683444239954268,0.015481653796645678
4587,114,059,129,0.006560775280734066,0.037948641544413575
4588,198,049,026,0.003413022030344437,0.0072296989141226176
4589,067,000,011,0.0052411503423875905,0.0061541382120982036
4590,153,192,149,0.001973807379745618,0.013199162704453204
4591,144,096,142,0.008680877117312136,0.01858166620685664
4592,032,157,070,0.04276044231053211,0.17620755979952585
4593,025,047,058,0.019549225839725737,0.03788020615836418
4594,188,025,163,0.019685315895390132,0.023482476886680148
4595,029,043,136,0.014082314804198082,0.030798205591660577
4596,175,096,147,0.007330233073911785,0.01920297886539757
4597,140,079,134,0.010169240956225623,0.0161062884925135
4598,038,144,074,0.002659930948975542,0.01478462139918102
4599,003,092,085,0.005433582784371782,0.07297493720199855
4600,078,048,193,0.00526742806995284,0.015569825386605674
4601,120,133,150,0.015906768561666396,0.14231468362116417
4602,070,106,169,0.0065921348844927286,0.00958409312589259
4603,124,152,056,0.006805483182252714,0.013104029487111424
4604,189,018,137,0.007348116600076393,0.016416103744724797
4605,146,148,029,0.02037270614767217,0.051081402793170416
4606,170,196,097,0.004505981792510272,0.016954380926633816
4607,143,065,164,0.008583265618516522,0.052000051801577185
4608,019,130,198,0.004553487017331936,0.015215063233930182
4609,149,067,031,0.0054339998974008985,0.002989481091119517
4610,031,106,158,0.003201027539055934,0.004183999658283533
4611,047,035,080,0.0013402684758266892,0.03226832007530356
4612,172,147,044,0.002296471960113733,0.004725673396375529
4613,153,046,084,0.0010696972700048324,0.015850141302909848
4614,072,044,097,0.017671482117866733,0.07822976823314054
4615,071,066,119,0.006254235536851782,7.018734659214321e-05
4616,054,035,161,0.009337742978988373,0.006917195428726153
4617,077,004,127,0.0010119241753527852,0.021169927126286736
4618,149,033,115,0.018791772778404492,0.008574498177750356
4619,035,043,082,0.0009134961114942719,0.03429787519360539
4620,166,041,103,0.008877204588849996,0.0065249324852270085
4621,113,101,190,0.01770235077995108,0.09120568055418898
4622,041,178,015,0.0019068333263920767,0.0013508276136411368
4623,012,130,141,0.006096154451274205,0.007991733155237046
4624,099,092,069,0.004088622392810826,0.015456862526611714
4625,025,144,103,0.02068789678462335,0.030854738613860788
4626,137,109,073,0.004581061822991339,0.021435595707372856
4627,151,036,104,0.008353135903213404,0.026316084327347555
4628,176,087,105,0.003069260259641049,0.0037597678083002295
4629,062,001,051,0.01844483391205598,0.012857893037952706
4630,148,188,006,0.0019898640614334218,0.00839038544980264
4631,105,188,063,0.007929022815270748,0.006471881682781677
4632,007,016,099,0.0005563395755635581,0.010633736806188954
4633,003,165,131,0.001864991800237803,0.0705975037025659
4634,138,055,018,0.0076496242683554705,0.046876211732774675
4635,185,157,065,0.04125080785423807,0.17440331925628116
4636,022,089,053,0.01150285710777399,0.10944442432256496
4637,146,119,022,0.025303833094912687,0.08177640599852898
4638,081,193,102,0.003074784423727217,0.01151448083036788
4639,044,199,039,0.018342015702838776,0.023660504377129965
4640,004,153,181,0.0004271898023094911,0.02047780118723519
4641,120,170,129,0.013956198945815013,0.15249558765378823
4642,098,065,079,0.010604308662829132,0.0625612013725656
4643,053,059,141,0.010540212878036415,0.07357718859308326
4644,166,013,158,0.008417938634007749,0.0061124686918290205
4645,055,199,077,0.011044922664759094,0.04361043385577412
4646,054,170,183,0.011286079593300635,0.01809508389766823
4647,144,121,125,0.004093517942025837,0.017170073520316076
4648,198,065,152,0.0035148022094558806,0.05396681192762631
4649,181,053,123,0.015260221552578335,0.0667999368324751
4650,147,191,130,0.0029262003051664376,0.008333371449589455
4651,068,082,133,0.007632413950984018,0.012049556158784558
4652,192,015,034,0.0016995647447887174,0.01102639725646437
4653,102,058,107,0.005435631060626278,0.022140281164672593
4654,188,143,177,0.008314269333512314,0.008043816504857637
4655,142,052,164,0.0040556068192146855,0.043356837250337565
4656,050,188,076,0.005778561085647893,0.00752540454765982
4657,125,105,004,0.007150113513610612,0.0005191796419488082
4658,072,149,150,0.002105370646763527,0.06293663848795084
4659,181,189,063,0.015030669874245728,0.013462469026945367
4660,051,080,074,0.008102024306292033,0.011697312894225709
4661,016,143,023,0.00773015083419093,0.0016046632693136331
4662,004,133,069,0.006147266011726105,0.020467888134233614
4663,165,066,053,0.00836587486497864,0.0003968743443818479
4664,104,047,133,0.006005695176605985,0.027384139307423006
4665,163,023,183,0.012006264585677995,0.08079840716733178
4666,014,182,144,0.0002738223178174737,0.009366428893677448
4667,045,082,175,0.00776819932872963,0.011432624251070611
4668,096,107,005,0.007819970129239295,0.016879501793793272
4669,096,119,043,0.01192228168404108,0.03863710760407468
4670,196,017,012,0.011336678858249738,0.03477602575672345
4671,158,006,097,0.004740284883012147,0.0034529543293493337
4672,055,059,161,0.00894874255815048,0.05253533948965583
4673,029,152,027,0.012346166782313706,0.007323107028475717
4674,004,116,048,0.0037530145307237417,0.04897747124784757
4675,054,023,070,0.010372633692243727,0.0656837057250036
4676,167,160,119,0.00014804404644275238,0.00029276264899391613
4677,161,131,016,0.002965592063141731,0.005653436516587229
4678,074,181,115,0.015098144389160906,0.006914996300032783
4679,033,164,061,0.035083963819873665,0.0782565487057062
4680,166,163,119,0.020563943725673828,0.02855107777711996
4681,078,073,164,0.016808396983195695,0.008791504453444454
4682,041,182,075,0.001117404849221959,0.0082491532407023
4683,008,025,032,0.020658961675433463,0.02567858811033319
4684,026,189,107,0.007128018828640337,0.009987336274913994
4685,083,045,033,0.0045468499685205055,0.01476608163411508
4686,024,031,170,0.014232120529217518,0.05547408611543647
4687,161,168,073,0.0032408767853626674,0.008757313537039124
4688,177,013,092,0.0007757659378523352,0.00389547666016965
4689,048,045,118,0.00043147600765203187,0.01599784961803996
4690,076,049,054,0.004682304147313188,0.0021431320719483837
4691,096,032,068,0.007846175703885794,0.005923369618143437
4692,160,199,087,0.003212863873139127,0.0009384738228911393
4693,105,122,113,0.007298085512195351,0.0012462039277016945
4694,149,029,194,0.01285604756372416,0.00721024424159189
4695,174,060,085,0.004588469196957545,0.007527282648850053
4696,138,022,060,0.013200833442692517,0.07991407471680534
4697,133,158,062,0.010430477882608313,0.007075357366479573
4698,174,078,137,0.006289462818114044,0.0016221818362363027
4699,141,196,104,0.012042558106435064,0.037194784467260766
4700,015,031,198,0.002655621549941256,0.0009214846464662418
4701,131,170,003,0.004922859798846879,0.0187302999138802
4702,174,181,079,0.010341146622654285,0.005375322379840952
4703,184,115,175,0.022768408510344895,0.0082975570002779
4704,032,019,105,0.003089677137057212,0.008738264277947771
4705,123,102,062,0.026713661467294925,0.034071566927710184
4706,081,064,065,0.006576549026120149,0.008804530106939712
4707,134,022,106,0.013163363886395052,0.10015436326318705
4708,156,052,045,0.0001132402475287897,0.03807387390149741
4709,198,064,104,0.008862225845500893,0.008781508086905143
4710,007,132,106,0.002229498096304683,0.019600892121048208
4711,096,066,133,0.013035231070189557,0.005526347865647097
4712,085,084,108,0.0029383545662313715,0.013052931911001986
4713,068,011,140,0.002596095135226517,0.016674683850980587
4714,056,166,078,0.013065168339947197,0.005863612204629609
4715,006,023,039,0.002093930566276825,0.06535788101907136
4716,133,074,108,0.011269928334692758,0.005999291555491837
4717,176,036,088,0.0027164110690579557,0.0016846633313158943
4718,001,184,012,0.011681403456697548,0.0017697374149419076
4719,041,068,007,0.001278008574702505,0.002391827963202031
4720,036,074,115,0.006951346508426104,0.0047439331252496775
4721,092,175,136,0.0042929564325461245,0.027932609096214978
4722,127,151,129,0.008275946279605817,0.04677443219119792
4723,140,038,187,0.00036186681672611964,0.001925031944162936
4724,155,088,027,0.041885948367388015,0.02911212215434611
4725,178,055,090,0.007485537962423572,0.04367528245982444
