,num_topics,evidence_r2,2,3,4,5
3781,4,0.07633677578110254,199,144,172,072
3782,4,0.05406567553654229,078,054,065,056
3783,4,0.0107048985206738,096,129,142,005
3784,4,0.1006990352632825,132,054,023,110
3785,4,0.022120213682441547,035,106,074,082
3786,4,0.0031436867613612307,194,014,021,075
3787,4,0.016001922224855525,066,013,107,080
3788,4,0.03790127151380496,018,047,185,035
3789,4,0.007866435356240653,191,165,066,084
3790,4,0.029118494547375917,080,015,156,044
3791,4,0.011985969956103681,014,013,036,029
3792,4,0.0619418182054825,080,158,107,065
3793,4,0.04040055842053303,011,188,098,105
3794,4,0.036502261677198944,056,102,044,038
3795,4,0.015222007553555628,041,064,069,198
3796,4,0.011169954795445913,176,189,140,015
3797,4,0.1007860708931062,109,091,129,074
3798,4,0.14744070196961145,160,071,120,172
3799,4,0.02266406079555583,165,194,109,159
3800,4,0.031925778222410606,151,087,160,073
3801,4,0.025526276398258663,107,129,079,036
3802,4,0.08194058578338581,007,006,003,131
3803,4,0.014746340824978166,193,094,015,160
3804,4,0.0964443117844972,001,177,171,062
3805,4,0.1841862672259238,071,190,027,157
3806,4,0.05962734108967549,161,083,039,089
3807,4,0.054848191653302014,163,104,155,046
3808,4,0.032390612659799145,031,049,132,169
3809,4,0.05731030660217329,107,033,005,034
3810,4,0.1076039456327077,171,057,045,055
3811,4,0.013749547990074995,037,138,049,153
3812,4,0.0504296168310594,006,039,106,055
3813,4,0.019315783187717206,160,039,188,046
3814,4,0.06177725874551443,148,082,034,174
3815,4,0.17812449060983038,011,136,003,091
3816,4,0.031625876288014165,004,067,039,092
3817,4,0.12680146719511554,103,101,065,129
3818,4,0.07435535098928081,175,029,150,088
3819,4,0.004236554833137229,194,177,005,049
3820,4,0.02655125263803748,190,163,156,104
3821,4,0.03449266192802414,144,167,070,150
3822,4,0.008243567418647402,036,178,001,081
3823,4,0.10184419437652004,051,098,194,134
3824,4,0.04743187707717944,014,089,069,178
3825,4,0.0810323086970055,188,044,130,146
3826,4,0.03448090142001148,169,083,103,042
3827,4,0.10253636505451247,137,173,150,143
3828,4,0.0264829626881381,044,067,036,122
3829,4,0.011077318910924339,075,184,037,000
3830,4,0.05937407448410803,017,107,193,094
3831,4,0.07519000730617775,011,150,042,146
3832,4,0.04313228943644232,052,106,000,184
3833,4,0.15052801648137126,120,185,015,026
3834,4,0.07090342658133397,058,164,117,196
3835,4,0.06029125534085933,035,054,065,033
3836,4,0.011322217133417856,158,153,070,042
3837,4,0.03588365034249896,163,013,019,060
3838,4,0.1184232552900979,017,173,163,165
3839,4,0.07098359758067951,016,072,159,057
3840,4,0.0793708830530464,115,141,146,027
3841,4,0.030410686715569346,136,054,062,067
3842,4,0.020409832362361602,083,198,050,129
3843,4,0.01318150525154782,066,041,195,087
3844,4,0.07233170879438122,063,097,072,133
3845,4,0.030474892631422223,170,104,147,123
3846,4,0.10576439305976959,057,089,187,181
3847,4,0.0509558561134571,114,109,058,190
3848,4,0.030346542407622357,131,070,096,150
3849,4,0.08906071634303059,092,058,199,171
3850,4,0.05602135857693957,075,140,107,055
3851,4,0.01691134758864321,190,144,045,001
3852,4,0.17888025149970066,170,080,173,157
3853,4,0.02208149569222151,188,172,106,051
3854,4,0.03525496051635779,136,182,115,174
3855,4,0.03454546924979618,110,183,168,184
3856,4,0.09885482490712372,023,194,073,141
3857,4,0.014614130315075635,122,042,051,198
3858,4,0.04524614306904129,148,031,034,061
3859,4,0.10087186986173258,176,170,003,141
3860,4,0.017741926127396335,106,045,124,036
3861,4,0.048860155557297946,140,119,107,193
3862,4,0.002848041386492306,075,148,190,045
3863,4,0.05099259591397287,054,052,105,033
3864,4,0.08304502357485155,015,022,195,156
3865,4,0.029385784363601508,125,153,062,094
3866,4,0.03623443182146924,116,075,188,040
3867,4,0.018232121561040482,078,063,018,167
3868,4,0.023129390842747344,102,131,042,104
3869,4,0.04874088095055917,084,127,129,195
3870,4,0.06594473244650823,049,147,024,025
3871,4,0.024866573706702866,021,000,031,102
3872,4,0.022425001404308254,060,105,149,169
3873,4,0.005934752175455915,016,084,001,021
3874,4,0.09755677435843879,034,110,031,065
3875,4,0.021505748108847977,041,152,192,018
3876,4,0.016778161642141298,168,090,156,189
3877,4,0.04450817831825171,077,055,131,183
3878,4,0.09046458463605245,052,036,147,023
3879,4,0.026377665408129802,041,027,163,099
3880,4,0.022299617444553665,085,069,063,149
3881,4,0.013319480927773242,156,081,036,142
3882,4,0.024227504480390794,025,096,196,006
3883,4,0.11330284573218163,110,131,065,024
3884,4,0.040360265508315285,062,191,050,008
3885,4,0.019672556735686353,167,056,144,084
3886,4,0.09743936265965925,085,091,142,000
3887,4,0.04299712983153736,068,122,127,018
3888,4,0.11170074699767307,074,117,118,134
3889,4,0.03375847736396975,147,079,080,169
3890,4,0.01767277107029286,092,005,014,165
3891,4,0.036857370883865426,182,025,051,152
3892,4,0.09676306372264454,133,055,041,024
3893,4,0.04239754812172736,108,046,185,076
3894,4,0.022927013274712027,122,170,140,115
3895,4,0.02256742609622031,051,189,064,074
3896,4,0.06256456623155404,106,124,119,109
3897,4,0.10035931472253723,187,077,118,049
3898,4,0.1344115791771725,142,170,150,171
3899,4,0.08807001775615553,131,042,171,075
3900,4,0.03214968377063643,046,026,079,029
3901,4,0.027105982921680427,115,121,170,166
3902,4,0.0729783198895888,047,132,109,077
3903,4,0.08679458100918314,004,141,132,088
3904,4,0.014911636758820346,090,087,195,039
3905,4,0.08225627685321513,094,089,110,102
3906,4,0.11001172090110523,127,159,057,101
3907,4,0.02968913031411946,191,074,063,092
3908,4,0.04243695752317944,115,109,121,079
3909,4,0.1039226888974002,134,091,059,109
3910,4,0.047788089787662136,057,191,189,110
3911,4,0.04723398311866256,047,143,048,133
3912,4,0.10078660812627627,012,022,169,102
3913,4,0.05747427544079531,018,061,114,109
3914,4,0.10802087575020902,103,064,053,164
3915,4,0.08379052404789156,187,103,045,175
3916,4,0.017015715199453885,037,074,064,096
3917,4,0.006871597619443781,182,015,196,125
3918,4,0.057915657583643365,031,169,015,118
3919,4,0.08184940796199047,170,164,084,130
3920,4,0.038260475444108044,105,156,108,175
3921,4,0.06525414700565668,191,048,109,151
3922,4,0.03392096417457313,061,144,184,025
3923,4,0.03663624453812753,012,153,119,045
3924,4,0.015008638394879537,046,140,147,050
3925,4,0.16577579607226278,159,018,120,191
3926,4,0.024619502613122513,196,097,044,080
3927,4,0.01718932954881458,098,071,174,031
3928,4,0.09464503278440484,114,117,164,081
3929,4,0.17055404619076386,012,157,160,189
3930,4,0.08169640556611757,014,114,105,072
3931,4,0.029762856071583688,169,080,107,131
3932,4,0.03331741554335832,102,061,138,182
3933,4,0.016373248634509396,011,066,190,156
3934,4,0.03998256069253836,172,158,114,192
3935,4,0.029915994530319123,177,191,195,079
3936,4,0.034497332846858186,027,104,064,114
3937,4,0.032389437475512484,013,195,097,011
3938,4,0.05396053851416327,150,064,081,127
3939,4,0.042137435492825115,182,052,058,031
3940,4,0.15602188961854502,124,092,101,146
3941,4,0.08152694386895631,164,137,142,182
3942,4,0.026580206068848033,167,062,094,097
3943,4,0.006074336160289073,137,103,183,068
3944,4,0.10635724368176835,037,092,101,097
3945,4,0.04850047331637242,125,127,151,168
3946,4,0.011393583468775392,061,058,191,131
3947,4,0.08956758686641131,070,072,167,110
3948,4,0.0952278771977012,153,171,124,026
3949,4,0.09861761680106107,175,077,022,102
3950,4,0.024556578352538994,083,105,058,189
3951,4,0.01853022956973116,090,148,104,008
3952,4,0.02411204875927031,012,097,170,018
3953,4,0.006287848335591151,097,075,099,182
3954,4,0.08618005468286494,092,061,138,171
3955,4,0.059469588311189425,185,151,166,116
3956,4,0.07635297498369564,087,024,132,021
3957,4,0.03769218090307225,170,069,153,082
3958,4,0.01648847719594826,175,152,075,001
3959,4,0.10178075568602762,061,079,005,101
3960,4,0.012364441777142354,081,138,176,161
3961,4,0.0020536103433613784,129,056,041,012
3962,4,0.05886836472808166,146,016,060,059
3963,4,0.008591942136491393,198,013,056,152
3964,4,0.11811389541839612,106,173,116,064
3965,4,0.18570540680427772,106,144,006,157
3966,4,0.07225163881893248,097,072,012,018
3967,4,0.07447720046683248,108,136,035,092
3968,4,0.043841075208401636,132,184,182,150
3969,4,0.16259819868852676,127,138,173,164
3970,4,0.03350368031868556,069,176,012,043
3971,4,0.09356004774553528,175,115,023,057
3972,4,0.023560061418499312,152,027,004,021
3973,4,0.05029923062365049,199,052,156,018
3974,4,0.08826475777975085,168,114,023,104
3975,4,0.017292746022866234,027,152,104,115
3976,4,0.05447081200789505,163,109,047,194
3977,4,0.022534659718934535,190,035,092,076
3978,4,0.0262191628993258,019,185,012,175
3979,4,0.09361165500188229,153,184,107,171
3980,4,0.023705523231060233,062,156,166,015
3981,4,0.05234964323195479,089,152,191,037
3982,4,0.08062332187206644,064,151,003,167
3983,4,0.04329781734989602,034,133,041,156
3984,4,0.04929096125078758,176,052,045,102
3985,4,0.04813205663579656,088,071,199,114
3986,4,0.04308008176380995,092,067,124,011
3987,4,0.013006431669741803,081,000,153,125
3988,4,0.015820474308607002,063,182,090,165
3989,4,0.04752496227688352,190,118,013,077
3990,4,0.06257889687343998,151,170,183,119
3991,4,0.024175386000930388,185,001,109,196
3992,4,0.10895015896622007,089,187,138,194
3993,4,0.014946370300597867,036,152,165,124
3994,4,0.06352039223833528,065,148,182,168
3995,4,0.08601020340503929,022,094,035,056
3996,4,0.1291391965523856,048,057,171,163
3997,4,0.018495389967488896,008,106,031,177
3998,4,0.024673865663019434,012,094,097,004
3999,4,0.08934153137212975,031,081,022,018
4000,4,0.2045475221829559,046,194,072,157
4001,4,0.0165026026926669,178,138,059,063
4002,4,0.08900212284158382,068,006,085,091
4003,4,0.15790934870113116,195,175,160,120
4004,4,0.027628794904930087,049,058,004,106
4005,4,0.0359067710510933,176,092,044,194
4006,4,0.009712394691930304,080,074,181,165
4007,4,0.05740686922885008,133,054,146,008
4008,4,0.05339607792840395,017,183,130,085
4009,4,0.005679574269757626,058,056,076,104
4010,4,0.028418425000311998,188,081,049,011
4011,4,0.0033064939655117476,078,177,075,184
4012,4,0.014766285085576869,177,037,096,113
4013,4,0.06541366583027164,025,018,119,033
4014,4,0.11043207512266207,173,026,043,148
4015,4,0.05097928234660032,034,099,106,013
4016,4,0.038637814050702546,051,176,114,168
4017,4,0.02916673732377295,092,190,138,107
4018,4,0.03726617859100312,110,096,015,143
4019,4,0.028939825276014686,136,074,031,185
4020,4,0.0071542436316069935,001,147,077,021
4021,4,0.026948253542296907,029,133,092,057
4022,4,0.008164250400451434,050,194,027,174
4023,4,0.04507483116557587,062,184,127,181
4024,4,0.009696665057667753,064,087,029,054
4025,4,0.0862007498884041,137,008,090,022
4026,4,0.008255808767871353,058,190,099,106
4027,4,0.03098212289771818,123,005,074,008
4028,4,0.052460628602123194,047,110,015,039
4029,4,0.015413345937101863,033,058,161,029
4030,4,0.09045806149229496,047,034,133,146
4031,4,0.0813082040333758,053,021,018,159
4032,4,0.10930449435262524,191,108,018,146
4033,4,0.019584895224019183,130,073,103,122
4034,4,0.01604511968336997,051,117,115,194
4035,4,0.031407282654127844,078,037,150,168
4036,4,0.11224988167733518,013,101,052,131
4037,4,0.008766590370842708,174,142,153,039
4038,4,0.014928829958010703,130,167,040,054
4039,4,0.05979889443788633,044,011,144,037
4040,4,0.0374600642433186,017,165,159,038
4041,4,0.05269260675801046,026,146,195,117
4042,4,0.052799129062218286,110,168,049,151
4043,4,0.1445975945334168,118,072,187,099
4044,4,0.08110544629793615,099,098,053,085
4045,4,0.0236311131138075,054,045,193,079
4046,4,0.032152371584592276,199,048,168,124
4047,4,0.016123742782936046,082,042,063,159
4048,4,0.027652941969406375,150,073,036,074
4049,4,0.0983609172629607,169,087,187,046
4050,4,0.016688615215284752,161,117,006,144
4051,4,0.020120156825704116,069,191,107,032
4052,4,0.09112607359544811,119,072,182,131
4053,4,0.05686337135020847,118,059,015,037
4054,4,0.019338137515629628,188,029,040,189
4055,4,0.054099336196827275,136,151,008,090
4056,4,0.023688378236238372,078,042,033,004
4057,4,0.04367575432486659,049,150,147,079
4058,4,0.06086449306523556,015,098,024,075
4059,4,0.0283461415675067,115,025,198,161
4060,4,0.08106375657756093,005,080,094,187
4061,4,0.15594726126897385,091,023,110,042
4062,4,0.12315814406519943,084,024,134,069
4063,4,0.08890759464016051,052,016,074,065
4064,4,0.022635710065669,006,193,005,008
4065,4,0.056201441418687104,034,125,169,029
4066,4,0.009529652367535557,066,143,182,026
4067,4,0.015094435824683616,148,077,195,001
4068,4,0.0061673970827028635,199,131,012,040
4069,4,0.13483973605267174,048,056,091,191
4070,4,0.018846735038038576,196,079,016,117
4071,4,0.04061325116453296,042,168,105,052
4072,4,0.043954698421537874,052,149,142,012
4073,4,0.1521257073237655,065,171,187,045
4074,4,0.0430192208570348,160,159,119,107
4075,4,0.012473052945476626,182,097,078,081
4076,4,0.11870787253914061,087,022,053,094
4077,4,0.036735549673269974,036,016,097,017
4078,4,0.07579550691589476,155,176,046,146
4079,4,0.04998659221613577,082,116,181,104
4080,4,0.08693385209097604,127,013,065,113
4081,4,0.019884462112795043,075,143,079,161
4082,4,0.08223952022355085,171,068,143,078
4083,4,0.06578277956238032,044,141,082,174
4084,4,0.01916903179850027,124,058,069,196
4085,4,0.14703766320732614,063,146,151,187
4086,4,0.007709713079822267,161,042,138,099
4087,4,0.04585458583954982,079,061,007,044
4088,4,0.10289715424777202,068,099,048,101
4089,4,0.01771676385001375,064,107,117,042
4090,4,0.05435892536084663,047,117,163,083
4091,4,0.05469416056723264,044,152,081,017
4092,4,0.07577094011968422,035,042,080,003
4093,4,0.009774964507917594,063,178,153,105
4094,4,0.11471399044300301,076,101,116,178
4095,4,0.01876546661262546,113,079,042,084
4096,4,0.017530956817196186,104,051,087,035
4097,4,0.10187485281417441,047,132,017,065
4098,4,0.005382383018909587,042,081,005,026
4099,4,0.06338392803918491,136,122,058,108
4100,4,0.07884628124378845,127,055,012,194
4101,4,0.08177130601426119,080,013,057,171
4102,4,0.050835991811351344,150,125,092,151
4103,4,0.03805941077234887,031,116,084,068
4104,4,0.024706184171871648,077,109,071,183
4105,4,0.1115506658389872,024,130,113,072
4106,4,0.07896885357311911,122,183,127,055
4107,4,0.02280827984106526,156,153,098,068
4108,4,0.031645326984775846,108,013,176,069
4109,4,0.07412914317707064,178,074,075,187
4110,4,0.013987902716557477,192,121,078,125
4111,4,0.035798697606073904,144,163,115,064
4112,4,0.019029334241378426,054,041,123,038
4113,4,0.03501988626783337,070,004,103,078
4114,4,0.014549868942219324,090,181,199,051
4115,4,0.017115206405186822,159,054,050,107
4116,4,0.08653322884255688,059,033,051,003
4117,4,0.06602338532023799,140,055,124,059
4118,4,0.04433371288167076,152,043,190,047
4119,4,0.007648300982140754,153,113,001,087
4120,4,0.06635000267231494,119,000,089,077
4121,4,0.094909925002582,056,134,016,033
4122,4,0.0799752229225641,151,027,065,073
4123,4,0.037639727543445245,148,147,122,119
4124,4,0.021633108417442815,184,192,037,181
4125,4,0.09290576818066798,077,101,005,138
4126,4,0.025806734529228548,144,174,115,076
4127,4,0.02155528124793471,198,061,019,035
4128,4,0.020187662552312524,036,092,014,148
4129,4,0.08595569928875857,062,142,022,064
4130,4,0.024063003888835865,001,136,097,165
4131,4,0.0920143507843969,140,078,101,178
4132,4,0.020074912002557954,014,070,104,175
4133,4,0.02537454858724575,172,123,027,158
4134,4,0.08504905999477608,046,066,011,171
4135,4,0.006704144870069206,066,148,077,061
4136,4,0.010253284858963485,130,021,013,015
4137,4,0.12662641447749368,171,050,175,023
4138,4,0.05102203073232403,052,090,062,027
4139,4,0.0033377404219752105,012,001,016,117
4140,4,0.04215924892724088,110,121,070,081
4141,4,0.1624623201935188,120,150,070,159
4142,4,0.0691833464306969,127,140,132,073
4143,4,0.03239600222800498,149,008,144,155
4144,4,0.04293709328615103,047,143,195,148
4145,4,0.03414902846334367,044,098,026,115
4146,4,0.03252317589056397,109,167,104,025
4147,4,0.009518788612884466,193,039,038,077
4148,4,0.004107766187814055,149,021,190,129
4149,4,0.015782218881115972,168,012,130,103
4150,4,0.08976134353064003,051,137,136,072
4151,4,0.015234711834059889,080,074,094,147
4152,4,0.014682633590449523,087,106,097,191
4153,4,0.10443896762966054,008,176,101,060
4154,4,0.020141323652700494,077,029,076,019
4155,4,0.11952957741234538,065,090,190,187
4156,4,0.0798860643395577,125,188,055,052
4157,4,0.03283251177005897,050,110,031,103
4158,4,0.0440791832481604,056,004,045,150
4159,4,0.02348694614013469,071,170,064,115
4160,4,0.0447223971551709,083,026,178,043
4161,4,0.031246245392458127,033,102,099,054
4162,4,0.10152964273222187,041,099,173,150
4163,4,0.05538383615484599,118,058,107,152
4164,4,0.09788033739468083,101,087,153,026
4165,4,0.009938495470619424,140,084,142,184
4166,4,0.015297801767386265,054,137,117,191
4167,4,0.04505120832546561,144,088,069,130
4168,4,0.09602734606474539,190,021,037,091
4169,4,0.021970290995165676,073,035,140,063
4170,4,0.08894065409742791,048,072,000,007
4171,4,0.0541150091033068,148,057,055,133
4172,4,0.03688666408729613,151,129,159,124
4173,4,0.07203965256133393,098,065,062,199
4174,4,0.06744989934017498,141,047,147,138
4175,4,0.1517572453482965,034,069,187,023
4176,4,0.07496540481688996,071,055,025,081
4177,4,0.03525373577759283,019,029,051,083
4178,4,0.014730638571755938,199,168,190,130
4179,4,0.03744611172877277,159,177,144,088
4180,4,0.03050211648916079,070,088,012,013
4181,4,0.013509845659017805,046,056,036,165
4182,4,0.03082505715161643,037,064,151,140
4183,4,0.051851208410033656,142,119,121,191
4184,4,0.09893001435091964,167,074,101,138
4185,4,0.006029011854447042,131,174,178,117
4186,4,0.018198788294580992,082,137,094,080
4187,4,0.13015507820956906,046,146,007,003
4188,4,0.00943832031153169,049,074,016,106
4189,4,0.05443715762150447,183,141,044,196
4190,4,0.10681116873488472,035,022,046,141
4191,4,0.02722912250617371,159,031,191,004
4192,4,0.025305726656061345,035,069,048,177
4193,4,0.03792294487103598,092,144,184,115
4194,4,0.07651986654525922,198,044,052,004
4195,4,0.10594425545322295,022,048,063,161
4196,4,0.10747938249441324,021,168,187,118
4197,4,0.014121291869635733,035,096,153,122
4198,4,0.08985976149502317,108,153,171,125
4199,4,0.1038425699927612,185,108,167,173
4200,4,0.051757715755513245,151,169,033,047
4201,4,0.1665437143434113,120,083,026,017
4202,4,0.016470575413486843,193,190,097,188
4203,4,0.032525525312394166,103,107,083,073
4204,4,0.07107741473386542,064,075,065,175
4205,4,0.013534104079345632,038,143,099,018
4206,4,0.10405051236525842,044,155,054,101
4207,4,0.044269183913567156,150,004,168,184
4208,4,0.07348698905595386,006,005,013,003
4209,4,0.015378002817417191,090,070,073,026
4210,4,0.11132725131281618,173,165,130,055
4211,4,0.07710455796127857,039,134,040,132
4212,4,0.019944560221509255,042,049,046,035
4213,4,0.016521912658212123,189,087,084,105
4214,4,0.13691875016689858,072,042,187,083
4215,4,0.03237898070412437,105,012,174,110
4216,4,0.03155412939433455,160,039,033,102
4217,4,0.0605443977325697,024,115,149,062
4218,4,0.04752488152796441,018,004,188,169
4219,4,0.014062123372493573,040,158,012,059
4220,4,0.018406832971738285,191,032,035,082
4221,4,0.018773667483993006,069,094,000,184
4222,4,0.04259989671264608,069,084,153,110
4223,4,0.011510867154054916,176,191,058,103
4224,4,0.058359506281577156,150,057,034,149
4225,4,0.17471896393781272,120,118,166,181
4226,4,0.05383928995161125,018,083,068,127
4227,4,0.0886724750327551,032,022,069,035
4228,4,0.07117782884695067,109,083,114,169
4229,4,0.1043705684002687,199,050,150,173
4230,4,0.04005918065253433,102,059,092,129
4231,4,0.09120513844270872,173,036,040,035
4232,4,0.023975277531929073,129,060,094,059
4233,4,0.057076403573238066,085,014,059,141
4234,4,0.0072935263538078665,081,097,001,005
4235,4,0.11892934302535574,055,022,159,011
4236,4,0.020641419495169178,172,158,075,169
4237,4,0.0161484978513996,056,080,124,196
4238,4,0.07445577240175305,085,054,053,176
4239,4,0.07919560135137171,133,022,080,001
4240,4,0.08620141986140772,097,058,161,022
4241,4,0.014344102299683081,194,019,143,069
4242,4,0.03671172488418939,165,083,004,096
4243,4,0.025320641981920633,064,000,013,123
4244,4,0.06285905667505942,118,067,084,098
4245,4,0.025564227864587008,004,068,069,158
4246,4,0.07335811707425954,138,174,085,072
4247,4,0.013690602459140111,192,165,032,067
4248,4,0.01878713616456862,059,007,190,075
4249,4,0.043898802220903366,033,150,087,094
4250,4,0.017549874007251165,085,176,143,121
4251,4,0.06685973671056289,199,005,072,158
4252,4,0.01036161010246539,035,014,067,184
4253,4,0.06962256289542101,023,077,190,177
4254,4,0.04509109803810896,055,036,167,142
4255,4,0.008999398922195367,006,168,080,090
4256,4,0.04581651453613711,062,114,182,177
4257,4,0.20808803297577816,157,049,123,164
4258,4,0.03205245493231912,175,087,142,019
4259,4,0.02558460586350597,167,082,175,037
4260,4,0.17583615805295227,185,114,157,041
4261,4,0.023234915138769408,176,102,032,087
4262,4,0.10430552362544776,060,118,114,089
4263,4,0.18264689198654604,172,008,157,041
4264,4,0.08191631353524254,072,011,115,067
4265,4,0.023065380144890568,078,113,046,132
4266,4,0.05938500695259841,064,001,114,004
4267,4,0.05592228865450055,034,155,152,193
4268,4,0.07077694136476975,148,012,023,168
4269,4,0.0068666760803426374,174,049,172,148
4270,4,0.10535303793498552,024,125,001,053
4271,4,0.0403128878247877,032,054,077,052
4272,4,0.015527285416003012,066,038,138,124
4273,4,0.13744366311002387,048,159,091,190
4274,4,0.09244391369633642,022,143,199,136
4275,4,0.0814653265745876,022,061,057,137
4276,4,0.0031539811169798426,159,039,196,165
4277,4,0.02966867602485257,109,001,073,074
4278,4,0.047246189065722866,166,196,188,141
4279,4,0.01886693660387062,050,142,037,189
4280,4,0.04617615093889316,147,017,063,026
4281,4,0.015032857638489938,193,153,084,068
4282,4,0.03876741754949409,068,057,017,016
4283,4,0.027169212694672762,063,194,044,104
4284,4,0.040687375206969634,011,051,192,168
4285,4,0.11673225963405998,066,127,173,122
4286,4,0.016230289761081984,189,131,138,190
4287,4,0.020453826324438706,011,153,156,104
4288,4,0.05592888752398406,074,163,116,025
4289,4,0.025195767701782557,142,161,192,073
4290,4,0.020646173178829996,143,013,005,170
4291,4,0.11103296475003666,194,116,134,147
4292,4,0.04837120746168733,073,109,096,004
4293,4,0.01708173248146483,105,167,004,176
4294,4,0.07242478731730728,060,005,003,161
4295,4,0.015911811208088933,185,124,165,105
4296,4,0.17185798219533177,157,019,181,096
4297,4,0.013841578890875783,189,149,076,015
4298,4,0.051557921554629016,116,006,083,106
4299,4,0.030265666749915487,046,064,005,123
4300,4,0.03477787165550317,078,058,017,165
4301,4,0.017506281894374975,176,098,032,152
4302,4,0.05218830328194035,181,073,078,108
4303,4,0.07809799716108456,150,141,094,170
4304,4,0.061174712789204055,167,052,110,129
4305,4,0.04724797029369798,152,004,192,079
4306,4,0.02101683753994532,181,167,169,178
4307,4,0.12432537345312233,017,134,072,196
4308,4,0.05230498109877002,163,029,191,011
4309,4,0.06079338903814091,043,044,183,017
4310,4,0.12450565628656463,091,164,083,015
4311,4,0.02512792223862792,032,138,044,140
4312,4,0.006576159789602687,147,103,099,131
4313,4,0.030481485250770213,056,102,090,051
4314,4,0.05381165123369236,118,076,198,013
4315,4,0.07477227898441685,131,072,029,062
4316,4,0.03882004671068895,036,043,038,191
4317,4,0.033282704476153446,132,064,060,106
4318,4,0.055056955948235786,192,054,160,055
4319,4,0.05795081988978423,038,127,077,163
4320,4,0.031261255556624956,170,130,196,115
4321,4,0.18505462124215444,157,085,169,092
4322,4,0.027535282366556002,071,066,062,092
4323,4,0.0263875009225768,005,054,099,136
4324,4,0.04636711220184342,084,043,007,160
4325,4,0.07306337830192677,156,170,072,045
4326,4,0.12011466914090263,078,143,017,101
4327,4,0.025070591207707493,133,004,161,190
4328,4,0.08315877466404165,022,090,037,045
4329,4,0.029846541114376457,195,131,170,062
4330,4,0.03342836083858336,163,185,061,192
4331,4,0.047380211057917454,108,198,011,036
4332,4,0.030384375036129785,131,193,083,082
4333,4,0.006483929210597039,071,158,064,183
4334,4,0.16338022390553197,075,091,024,127
4335,4,0.012658791586121043,090,067,193,094
4336,4,0.09712836877160969,173,194,018,177
4337,4,0.021402066487672844,172,076,195,115
4338,4,0.06767397798849706,048,102,108,007
4339,4,0.04671414849576083,076,099,118,064
4340,4,0.06541175043221026,016,119,012,118
4341,4,0.05687817087067448,119,088,130,078
4342,4,0.015517130367502574,062,148,042,045
4343,4,0.09120702937071812,146,195,024,085
4344,4,0.14089342628008306,050,043,164,091
4345,4,0.012179354265570819,166,140,026,063
4346,4,0.02240750647401768,102,140,149,097
4347,4,0.0810352293522758,150,163,072,064
4348,4,0.07632461448801686,024,199,088,049
4349,4,0.07178664279794511,117,131,078,003
4350,4,0.03354374133218185,104,163,008,097
4351,4,0.022587151835645636,178,092,137,096
4352,4,0.013962031937572061,165,018,137,015
4353,4,0.006612086138241935,099,140,168,125
4354,4,0.013533572587133724,090,064,081,077
4355,4,0.07292805570922511,102,110,141,195
4356,4,0.19613238024234136,055,098,157,105
4357,4,0.029942390759884585,087,025,198,166
4358,4,0.008672270478685573,167,075,019,190
4359,4,0.016840228405855084,049,124,156,076
4360,4,0.04509687509474303,094,109,144,131
4361,4,0.1161686945720195,171,078,131,065
4362,4,0.02180534400373424,045,031,044,066
4363,4,0.09074796567482057,013,049,077,101
4364,4,0.05391271027707367,076,054,034,106
4365,4,0.09707551075547671,088,003,019,130
4366,4,0.166208633384049,121,120,133,165
4367,4,0.08498320881198806,108,165,017,170
4368,4,0.006879627017605472,199,106,032,183
4369,4,0.04201813366379947,194,083,088,032
4370,4,0.07324477526350681,121,137,088,065
4371,4,0.22541373899609685,124,125,003,157
4372,4,0.028678709520854384,006,103,062,124
4373,4,0.05154350946183761,169,190,127,060
4374,4,0.016274652285206415,189,182,058,071
4375,4,0.08248062803578471,096,090,187,156
4376,4,0.04718329527202869,017,150,018,054
4377,4,0.0802339106104405,130,127,141,199
4378,4,0.026483340879078,069,184,182,098
4379,4,0.17154277163700704,157,045,189,014
4380,4,0.02208134499949943,069,195,160,051
4381,4,0.09315002223934066,011,172,040,134
4382,4,0.06870589726506926,079,017,037,011
4383,4,0.09684944284758379,091,114,067,074
4384,4,0.08076721182710844,004,189,124,146
4385,4,0.014526883004767344,117,018,058,168
4386,4,0.027593153872678355,088,042,027,160
4387,4,0.01780264089122996,133,124,149,021
4388,4,0.19823122852922592,035,119,157,175
4389,4,0.026872902679130006,107,170,015,099
4390,4,0.0933403977598305,159,014,072,141
4391,4,0.17212035653500246,120,193,058,136
4392,4,0.022748047532042404,004,066,156,069
4393,4,0.02676555571488748,000,109,057,041
4394,4,0.03617846546287551,082,098,198,113
4395,4,0.06022331228259248,153,043,136,130
4396,4,0.17226567516154478,078,157,198,176
4397,4,0.03702786805842995,029,166,163,051
4398,4,0.0871854657157416,027,192,029,022
4399,4,0.05780552853182863,074,024,117,099
4400,4,0.03931874764808574,130,004,193,188
4401,4,0.08654790199257656,019,158,166,022
4402,4,0.0933898266671841,105,085,171,029
4403,4,0.0782639419010508,188,072,083,183
4404,4,0.0318033123061795,184,198,048,124
4405,4,0.07921511988360175,046,147,025,118
4406,4,0.04795249247176614,034,161,174,029
4407,4,0.008886025253768803,099,061,090,130
4408,4,0.018074647521174936,177,035,198,077
4409,4,0.16588908784528367,198,062,132,120
4410,4,0.0011655610124351456,105,026,176,194
4411,4,0.08098467854339508,102,044,168,146
4412,4,0.07004910446837498,165,012,134,167
4413,4,0.034831098933253535,131,158,195,047
4414,4,0.12758972459218554,024,023,088,141
4415,4,0.015167618322339926,021,069,156,085
