,topic_01,topic_02,topic_03,evidence_r2
816,069,057,155,0.007158087432364346
817,106,026,118,0.013184193608847816
818,147,106,055,0.007831924773853194
819,099,127,087,0.02968965847002414
820,129,059,003,0.03268895073343081
821,054,034,079,0.02130404794196461
822,090,118,075,0.017277266228911015
823,045,080,008,0.03642161122178511
824,185,006,088,0.028153585894421185
825,089,001,018,0.028850727751951077
826,190,167,078,0.03371408971602208
827,092,190,137,0.013010651418634112
828,034,088,081,0.029729860707492506
829,102,052,133,0.006514420834840773
830,146,124,022,0.015834058510416638
831,016,148,153,0.00547913944561107
832,160,194,176,0.014108181526728103
833,011,110,147,0.00819133040376041
834,039,058,064,0.026661912390833042
835,196,039,027,0.010420134770592115
836,166,191,178,0.014479114004240845
837,078,014,055,0.019382036055976992
838,044,099,069,0.021277851062483366
839,046,035,136,0.012785152362509655
840,061,085,118,0.019641286005225633
841,099,160,042,0.0141694867424621
842,019,147,110,0.019826659963990356
843,065,195,062,0.03775016367326067
844,077,169,060,0.00480066848024141
845,059,152,159,0.003178153576482212
846,032,061,175,0.00766830272827268
847,044,031,015,0.014481620460705003
848,102,087,043,0.02946172976821393
849,147,138,193,0.022528845039108458
850,117,029,046,0.023539720794242824
851,025,064,090,0.004549412002432862
852,081,191,110,0.0112350099171179
853,174,024,160,0.030628592491058315
854,102,198,098,0.014567908232973714
855,143,018,156,0.009749073102559125
856,037,121,054,0.02859567668340568
857,047,167,099,0.03690624493642469
858,057,160,000,0.003719912953536908
859,119,191,155,0.01336476153110222
860,097,082,102,0.021802872835897324
861,027,065,060,0.028821055164839016
862,021,157,055,0.03756874409767241
863,129,189,176,0.016532150701396242
864,014,071,132,0.0024972596212499143
865,081,097,044,0.02032332221971156
866,029,134,106,0.023224754129218872
867,068,159,022,0.0039692791087265755
868,041,124,075,0.006881237353791758
869,043,143,193,0.05248728604792363
870,003,101,107,0.04409733679062244
871,150,118,029,0.04062820324464955
872,175,088,015,0.020132185507584
873,045,072,130,0.07281742384965473
874,137,052,182,0.009640046393665669
875,113,077,198,0.008072352067985178
876,018,129,049,0.00759569384370129
877,015,195,053,0.02950859536988948
878,076,098,106,0.005048443063087493
879,038,131,190,0.01682917765041614
880,043,181,136,0.024540823533136136
881,117,193,061,0.043358094826096094
882,044,034,104,0.02320000231232877
883,108,043,057,0.019803366438987502
884,050,098,000,0.006683169120320964
885,183,133,152,0.0024222589957370033
886,059,117,071,0.01471795552093591
887,054,165,017,0.020462814389588302
888,182,042,052,0.010471554793907378
889,116,167,042,0.03738020454935709
890,072,057,105,0.06201944580944374
891,015,063,185,0.008568037694011044
892,064,148,146,0.016560067572801596
893,034,050,099,0.02074802000487508
894,055,141,191,0.019733550991063553
895,062,081,023,0.045474216618029195
896,120,134,050,0.011694009501997393
897,106,123,050,0.005441390734367113
898,120,025,113,0.011993439232208525
899,048,116,029,0.03899648809956846
900,090,038,123,0.021411477723561667
901,199,035,120,0.028041406736118546
902,063,118,097,0.022893836050749128
903,047,024,185,0.030797647943080042
904,065,142,109,0.03360204636294839
905,091,175,076,0.022822070786280513
906,058,045,059,0.043920583348823095
907,160,097,012,0.015486230479365037
908,115,004,159,0.03306988424158641
909,153,183,033,0.013526822845574493
910,033,136,083,0.016175770403929146
911,050,052,097,0.013469025836376547
912,152,163,015,0.023587666959218434
913,173,054,049,0.012809742520861644
914,172,007,076,0.017015287483301278
915,013,160,159,0.03333205971002051
916,088,099,144,0.024807719614262203
917,060,141,069,0.014240603670515495
918,174,188,132,0.008138456973764141
919,039,011,119,0.015627988188945507
920,142,064,146,0.016247788777499328
921,105,003,067,0.02715572231918617
922,114,193,075,0.03239680730875716
923,182,188,199,0.012696942700134328
924,171,119,189,0.015895789859812548
925,011,113,019,0.01795814615500735
926,051,085,011,0.007125824359640376
927,132,149,004,0.03556601678107152
928,077,076,040,0.007487521659520158
929,075,081,101,0.037298058776708
930,033,042,116,0.024006249386209766
931,115,074,171,0.006284090700874656
932,094,012,102,0.019376510028292104
933,053,138,121,0.04596091761808363
934,001,008,038,0.029287774212180873
935,073,176,182,0.021446397406636675
936,083,182,004,0.03054220066052382
937,192,078,055,0.02081136460226285
938,048,103,167,0.047947660003653136
939,067,109,121,0.03327711405017553
940,016,059,194,0.003810187241871432
941,193,066,131,0.030077385899691333
942,064,013,191,0.039032710174461416
943,051,172,038,0.02477017457584152
944,116,047,142,0.02829626072198088
945,074,194,144,0.007105256544417959
946,133,142,161,0.01603738658850762
947,026,064,189,0.005718353023640099
948,119,146,194,0.020967731266998357
949,018,031,003,0.028693630083576838
950,150,058,114,0.034963918921657844
951,103,118,096,0.019232152655621948
952,136,014,058,0.0270277335785587
953,193,008,000,0.026825685097225827
954,081,124,087,0.01943661052751866
955,123,053,195,0.031165406837902254
956,129,113,067,0.00063278990907778
957,059,029,042,0.024763020917224265
958,081,055,165,0.01812929301572641
959,102,136,124,0.010922758159843782
960,038,026,142,0.018390889141131295
961,131,119,102,0.012035332472724924
962,116,094,143,0.023756112804584673
963,071,060,053,0.022107629222861802
964,156,161,118,0.02553842411717444
965,134,080,067,0.01768976192294902
966,174,069,178,0.015529631825718315
967,045,167,039,0.04262747534286904
968,115,000,004,0.031866457031791695
969,071,168,142,0.008062913223795598
970,148,083,119,0.01004226740506331
971,117,087,167,0.03893840399294657
972,136,084,113,0.007260847553263505
973,048,078,073,0.037836135382865455
974,149,188,196,0.01928279642364239
975,003,074,174,0.02986680100352923
976,076,155,141,0.016324775163208183
977,054,008,042,0.011988050813123374
978,005,077,157,0.02485144801539385
979,070,187,056,0.027426881212309295
980,109,029,078,0.027682069522475206
981,130,079,053,0.021209730284905803
982,013,119,163,0.04608326842482724
983,007,166,018,0.011498159915271589
984,156,000,076,0.0058483655943568635
985,019,141,122,0.022979012909193908
986,125,114,017,0.014439444031871806
987,105,169,006,0.015813114711302867
988,156,168,164,0.011747607391616177
989,047,185,052,0.018914802388772523
990,152,129,045,0.032018664796931384
991,046,005,147,0.009009617828121597
992,125,018,058,0.026890454854262558
993,156,083,062,0.016605331012542468
994,127,013,052,0.03611593981741301
995,117,130,054,0.017689358837018165
996,172,101,169,0.038535785811290024
997,091,129,022,0.02154194768955442
998,024,192,017,0.03228683790094766
999,091,023,125,0.051603861717493205
1000,194,019,187,0.02267593408033597
1001,080,004,072,0.0705058290873889
1002,130,056,075,0.025809577651165427
1003,072,058,071,0.06800149679714818
1004,091,090,085,0.03827037467321581
1005,183,160,182,0.007040498233464754
1006,195,060,044,0.017963387918610962
1007,031,136,044,0.016140713765827375
1008,016,021,013,0.03798546763387889
1009,067,066,090,0.00639527237952775
1010,053,044,084,0.028346661107839566
1011,191,058,195,0.03252066759770822
1012,041,192,018,0.0072605516753317945
1013,193,156,085,0.03298244796853367
1014,147,175,127,0.014943225474302602
1015,184,194,157,0.018072178476901124
1016,148,140,094,0.016653125400905355
1017,194,131,001,0.017844466442463847
1018,116,092,043,0.030717754573905354
1019,120,000,131,0.013294909801952248
1020,087,196,033,0.024555655817392497
1021,056,123,004,0.03815088108588438
1022,061,151,121,0.03914174087162692
1023,049,103,165,0.016697216066948406
1024,048,131,073,0.03290547277984801
1025,161,094,136,0.025205974952625443
1026,113,098,153,0.008710423350363539
1027,104,001,110,0.02186688258796632
1028,068,156,007,0.01006615316425874
1029,068,016,074,0.0024996420325750224
1030,033,004,168,0.03216007118456676
1031,173,091,177,0.032838577606838615
1032,101,053,042,0.04631186721396141
1033,058,031,091,0.04365392232802856
1034,073,053,127,0.03454149874575274
1035,122,189,192,0.006352302488859984
1036,118,193,123,0.03638210769603589
1037,033,146,063,0.014623102814056876
1038,103,022,157,0.02019875044720365
1039,045,168,012,0.036291762211136946
1040,194,036,074,0.0023976183936053053
1041,023,148,172,0.04647299622665835
1042,015,073,130,0.010751717968064844
1043,077,089,004,0.027769201660101217
1044,026,067,102,0.006535080486098521
1045,105,079,164,0.007955748508351013
1046,060,065,025,0.029030951353649748
1047,187,121,127,0.041853205307592845
1048,110,056,033,0.03184448089900638
1049,085,141,084,0.016238426215247626
1050,132,175,099,0.0078084010027832385
1051,115,123,151,0.02589201838988542
1052,109,143,130,0.01332940915507208
1053,011,063,178,0.01178599470772801
1054,091,011,065,0.04285660887117981
1055,061,119,152,0.016490758631205638
1056,157,055,045,0.04700273256420884
1057,182,051,151,0.022093039862653208
1058,108,001,006,0.026409646357015037
1059,109,038,090,0.024126620044780056
1060,161,146,133,0.02253282187536154
1061,087,019,039,0.03317089954062635
1062,125,065,063,0.029240480448753714
1063,109,123,142,0.015758162804743514
1064,032,129,143,0.006735753596052052
1065,113,035,026,0.008203310379031103
1066,116,134,008,0.022725997474885018
1067,045,032,121,0.04550534120765504
1068,046,014,106,0.0004029270708095778
1069,043,024,046,0.033804200581756816
1070,166,023,123,0.04109177927486585
1071,184,072,123,0.06479736648771095
1072,016,120,075,0.01780170756871302
1073,132,054,192,0.010108902027768485
1074,198,045,073,0.03366139466843787
1075,049,087,072,0.06955598067410695
1076,067,032,164,0.006462454830364339
1077,192,115,140,0.0135134304596225
1078,036,155,005,0.010265670994204279
1079,153,035,039,0.013513122500601438
1080,087,147,080,0.030381739666353935
1081,161,198,013,0.03741779906747378
1082,140,116,087,0.02981291095866767
1083,008,158,185,0.019767068039626023
1084,018,158,198,0.0231685083518971
1085,081,137,116,0.020722094770376343
1086,185,115,006,0.020119047832723003
1087,141,001,196,0.027208919617772054
1088,077,017,103,0.015967548873980664
1089,056,105,167,0.03417291947336609
1090,153,140,082,0.011733083546909051
1091,057,115,078,0.021865783229302993
1092,096,021,184,0.02277453888644765
1093,168,083,136,0.010910854059331898
1094,117,038,056,0.03301917459926851
1095,168,007,027,0.009974449748730518
1096,088,133,138,0.018085211451271288
1097,051,004,153,0.02437348673713402
1098,073,107,067,0.008367934215401829
1099,144,152,098,0.00918897262416718
1100,116,132,120,0.028410125254480167
1101,044,089,043,0.028105609158590172
1102,011,181,021,0.02095501926758825
1103,159,056,097,0.02492249624378462
1104,025,089,130,0.012458954569165126
1105,035,044,144,0.02132961144198864
1106,076,148,198,0.00949777151598985
1107,131,087,085,0.024754610572718216
1108,008,119,012,0.014967003207216
1109,199,018,001,0.021411783462407685
1110,165,069,088,0.025756626760217616
1111,003,082,013,0.051092971067374315
1112,025,078,017,0.016828606713357508
1113,013,149,183,0.03452945881451919
1114,151,026,104,0.02107300631882536
1115,194,120,159,0.011625346249558355
1116,070,023,036,0.036927232605937776
1117,061,005,188,0.01955380387983985
1118,071,048,103,0.03301599110190845
1119,113,054,178,0.015327950036485904
1120,185,085,096,0.012024286394080375
1121,117,001,196,0.023302980378939298
1122,175,085,150,0.028994240710955466
1123,133,102,012,0.01211832309296168
1124,130,064,024,0.029590036742105807
1125,110,182,103,0.021439560730145524
1126,051,193,151,0.04123297664668846
1127,118,005,049,0.026458212462849517
1128,021,056,152,0.02962563254885009
1129,169,042,060,0.011913644060861261
1130,049,026,064,0.005215407175462983
1131,195,156,189,0.015049181347731033
1132,123,087,003,0.03867171317509288
1133,082,036,098,0.007094615556921591
1134,140,113,085,0.009703385803023101
1135,137,199,012,0.014843790802040235
1136,060,166,176,0.014233509658610699
1137,175,102,027,0.006252892317223702
1138,092,102,174,0.014426604400686216
1139,166,053,052,0.023824282092729243
1140,106,125,090,0.003256160604380498
1141,115,071,096,0.009992899612084605
1142,021,087,014,0.027096336639283347
1143,124,065,079,0.028967429961648694
1144,032,114,014,0.00882387394010764
1145,189,042,040,0.013324777954368039
1146,034,067,118,0.026252070800667382
1147,087,105,133,0.02103169693434903
1148,094,103,085,0.025326174676858937
1149,166,132,195,0.011935998615818622
1150,190,159,146,0.016310081061266635
1151,192,129,117,0.012533234724418363
1152,153,057,123,0.01051710088212876
1153,168,084,132,0.00664932537752938
1154,177,017,091,0.037948076578252055
1155,137,114,063,0.014384475194145985
1156,074,099,047,0.024155962995147773
1157,084,129,125,0.0001482604401027432
1158,190,042,170,0.023959390643939593
1159,184,011,161,0.019359961320093988
1160,044,000,147,0.013505762346852523
1161,094,148,027,0.014345501550817374
1162,046,034,018,0.0187437141838962
1163,097,118,113,0.022918374469908853
1164,199,142,109,0.01807949858589708
1165,116,065,038,0.04587916130814773
1166,199,033,120,0.0329610583279345
1167,038,102,191,0.022158199691777347
1168,191,152,067,0.0052178068825098345
1169,127,000,008,0.016889091538767942
1170,103,149,166,0.02304632548174046
1171,157,046,132,0.019177426097411354
1172,001,074,164,0.021170071838980897
1173,123,110,059,0.0138708648646515
1174,017,118,050,0.01900786782709074
1175,192,181,006,0.009686580146678114
1176,141,040,160,0.019263020092513017
1177,060,055,161,0.022708592461239907
1178,060,022,161,0.018692528976309464
1179,071,068,175,0.0025883250045523054
1180,177,088,133,0.023632821756250255
1181,024,069,184,0.0295232879702908
1182,035,049,071,0.011223943796898284
1183,159,057,147,0.0010160645845357363
1184,042,118,045,0.04572530455811419
1185,087,097,023,0.05451484282527708
1186,046,152,098,0.005844647181509011
1187,160,158,089,0.02497102088985359
1188,084,189,089,0.016983655972905742
1189,171,156,141,0.016554981251169276
1190,190,194,000,0.0042979102122910895
1191,090,107,063,0.0030173058434495026
1192,148,065,098,0.03213044067200399
1193,191,029,045,0.04259965831987511
1194,062,164,066,0.019823164922085468
1195,094,115,132,0.01836083737633576
1196,042,191,187,0.021821921431489977
1197,166,016,074,0.0025093082691788338
1198,029,121,149,0.042205014132311924
1199,035,036,070,0.008773523457470844
1200,031,125,148,0.0028860913594653814
1201,176,133,001,0.028316246961566094
1202,142,176,057,0.015409986026454825
1203,031,124,048,0.027843959240504534
1204,114,105,032,0.012521026511474243
1205,177,142,131,0.008356572563065323
1206,059,161,054,0.019366350768039386
1207,051,148,091,0.02169379787102721
1208,177,019,063,0.021737806828335593
1209,055,106,125,0.007947853577547903
1210,087,120,124,0.03247303222184317
1211,131,115,151,0.023600465942245297
1212,037,005,059,0.011087773315842209
1213,013,006,059,0.041089808758351776
1214,003,099,067,0.031497242811613924
1215,182,133,062,0.020090183989152632
1216,019,000,089,0.02534307522547563
1217,026,098,045,0.033077729516261645
1218,101,136,078,0.04151516528716481
1219,046,167,048,0.044522802761008284
1220,175,194,195,0.011070295638802463
1221,163,117,119,0.03442074991311239
1222,136,175,006,0.014349252530786338
1223,044,123,132,0.017943221497319972
