,num_topics,evidence_r2,2,3,4,5,6,7
4111,6,0.045888211992198724,129,175,044,121,161,032
4112,6,0.044937602991790504,082,052,036,099,031,077
4113,6,0.09781717478901719,170,001,077,164,019,043
4114,6,0.056165664984580865,127,130,059,038,190,160
4115,6,0.08123802982601758,134,115,132,122,078,021
4116,6,0.01478870430915702,149,040,041,199,018,042
4117,6,0.1316671838218505,012,015,053,023,026,062
4118,6,0.1143645269263176,119,096,182,193,173,122
4119,6,0.10926999725284503,122,048,158,006,101,096
4120,6,0.027743546784773088,014,033,051,133,131,152
4121,6,0.015593806349209594,050,005,125,131,192,160
4122,6,0.07573302047292185,127,130,193,051,158,119
4123,6,0.04943542801860523,131,103,163,044,156,137
4124,6,0.033495294114516905,063,132,042,074,149,046
4125,6,0.1855514965531757,038,056,091,003,005,173
4126,6,0.11398671633911261,123,184,022,069,151,182
4127,6,0.01923686449198103,184,001,142,019,153,040
4128,6,0.033106741532311745,159,103,083,165,188,073
4129,6,0.051371806274926435,149,088,031,189,044,153
4130,6,0.1274774347286486,109,073,148,102,170,187
4131,6,0.07914462173585157,003,143,031,059,148,015
4132,6,0.009271415336299604,013,156,104,084,074,067
4133,6,0.18357043867261003,118,140,091,055,042,173
4134,6,0.19562956839701895,098,003,171,177,134,008
4135,6,0.14855310515940112,158,072,194,059,022,134
4136,6,0.023447024907841008,084,081,199,006,008,050
4137,6,0.057790456095058174,155,074,042,116,169,103
4138,6,0.08610561573203535,038,133,119,031,146,097
4139,6,0.08876099541777793,073,048,038,003,021,137
4140,6,0.050755873512484784,138,159,193,074,044,124
4141,6,0.07027227657077695,124,132,151,196,025,181
4142,6,0.1754697409510556,171,072,065,104,146,189
4143,6,0.01823110003852102,104,181,160,196,144,016
4144,6,0.0272707507772858,107,167,071,098,125,012
4145,6,0.08210735865672758,072,061,129,025,068,000
4146,6,0.07223029582514717,057,163,118,080,165,188
4147,6,0.14603230567968817,151,043,091,141,159,123
4148,6,0.1830995052875577,115,092,038,074,165,157
4149,6,0.048896745028023436,036,114,094,082,184,125
4150,6,0.03682338734034796,073,137,159,144,196,098
4151,6,0.07878104260427476,142,072,149,027,099,144
4152,6,0.08209178746733159,018,053,073,026,006,196
4153,6,0.13887848706906958,173,131,076,061,163,055
4154,6,0.14584054442665206,195,174,017,187,191,016
4155,6,0.09545510703686899,060,057,131,196,187,059
4156,6,0.1664892740299755,171,039,044,017,022,021
4157,6,0.1867867301604007,191,051,150,006,120,119
4158,6,0.013265315160383984,094,133,103,068,071,178
4159,6,0.11884231905663623,199,062,097,052,122,101
4160,6,0.06637787704802345,043,092,170,070,161,052
4161,6,0.048255850272009515,185,090,000,108,076,113
4162,6,0.17638121580568533,137,195,176,169,014,157
4163,6,0.10770853556505999,003,183,083,190,004,092
4164,6,0.06733237171642259,071,109,176,089,082,049
4165,6,0.25316127680580724,182,175,120,192,187,089
4166,6,0.03417923274808121,196,063,193,115,070,161
4167,6,0.011288190971249001,165,184,041,066,040,060
4168,6,0.09993343587172887,178,102,194,175,064,022
4169,6,0.04064076624036006,014,081,188,113,191,088
4170,6,0.03548495128466611,076,190,066,143,163,189
4171,6,0.04927024008800984,166,082,189,122,163,165
4172,6,0.011091400024577314,178,013,182,076,042,097
4173,6,0.03788089716716048,011,021,099,087,098,105
4174,6,0.04460232171338141,075,005,060,082,015,150
4175,6,0.1063596860499163,015,165,132,033,169,187
4176,6,0.15675081253563594,189,049,091,033,138,023
4177,6,0.05191024726989968,182,008,040,192,191,084
4178,6,0.04162669413817299,094,165,156,039,151,178
4179,6,0.13677524688543607,072,118,018,108,149,073
4180,6,0.08820896059194083,166,175,007,146,038,159
4181,6,0.17222933862747125,099,001,049,190,120,102
4182,6,0.15946916651790932,008,037,053,022,118,155
4183,6,0.04651655434133761,046,159,019,147,109,054
4184,6,0.07292647687732068,083,142,192,089,073,196
4185,6,0.11860897211770371,092,062,033,005,035,187
4186,6,0.04735590307341342,102,069,189,059,018,185
4187,6,0.02374583823167975,005,097,015,062,018,147
4188,6,0.21009607565011246,022,130,098,072,187,024
4189,6,0.12300740480293271,155,098,187,057,137,141
4190,6,0.07634941408988705,000,116,008,097,024,160
4191,6,0.014482783267963928,198,006,035,174,040,001
4192,6,0.021197105200964184,176,144,137,038,077,131
4193,6,0.03636049989841772,032,177,114,016,156,158
4194,6,0.06892369075383364,182,044,080,000,181,034
4195,6,0.01740207730407084,012,054,087,007,075,049
4196,6,0.07792287311821444,053,140,144,031,071,001
4197,6,0.0659677220182241,056,190,044,043,116,015
4198,6,0.023893919638396488,037,039,140,105,032,170
4199,6,0.105898414136678,164,102,060,175,080,182
4200,6,0.03198692512585011,136,125,096,195,087,031
4201,6,0.012518976088491063,106,058,012,160,027,178
4202,6,0.12264633371571798,016,168,121,158,116,173
4203,6,0.07098117883815092,156,195,160,065,083,036
4204,6,0.1798407388187847,036,157,146,077,133,122
4205,6,0.03355948536691922,191,039,194,142,060,062
4206,6,0.13214930623346954,167,151,051,003,055,107
4207,6,0.11551003399353821,119,022,060,178,137,109
4208,6,0.01293790842795084,061,174,125,039,155,080
4209,6,0.15012451422220385,146,048,101,035,078,099
4210,6,0.04767757245569515,193,199,141,005,130,178
4211,6,0.17883569867317306,022,127,148,187,181,119
4212,6,0.016574569040571974,007,174,016,191,050,076
4213,6,0.06623788301225964,099,110,176,067,034,013
4214,6,0.13820707796539122,022,062,151,108,152,195
4215,6,0.017180136367081933,039,104,078,042,124,081
4216,6,0.054037053566228566,131,048,013,151,040,004
4217,6,0.08872532790528576,141,064,038,127,114,161
4218,6,0.14627881662598807,146,137,082,160,033,187
4219,6,0.024412821647035288,113,148,096,021,049,144
4220,6,0.030903894345069682,033,182,068,192,051,152
4221,6,0.02142564891970178,041,113,039,147,090,170
4222,6,0.06914400089868045,107,118,008,015,076,048
4223,6,0.05128256496526684,163,107,084,178,031,124
4224,6,0.026861827641266878,094,148,006,054,161,189
4225,6,0.04854005699921882,196,115,092,170,102,001
4226,6,0.030311967648184224,012,181,194,122,092,007
4227,6,0.023141991207401347,063,168,138,087,061,158
4228,6,0.10277331703546333,165,045,134,156,151,058
4229,6,0.03893755669244814,007,080,033,079,121,122
4230,6,0.1115432241792399,055,025,119,085,155,116
4231,6,0.14725752962854854,027,044,001,164,199,187
4232,6,0.04658650266732789,130,011,066,161,040,083
4233,6,0.18173870770369516,192,114,105,103,141,120
4234,6,0.1429239193509212,058,024,017,127,184,022
4235,6,0.06489751726333914,008,130,054,052,155,098
4236,6,0.055447177184496765,098,060,019,007,163,195
4237,6,0.10304621117614521,091,092,125,081,015,129
4238,6,0.029376084168046934,021,196,036,195,068,102
4239,6,0.21467872343007044,118,108,120,171,199,149
4240,6,0.15000638636326868,023,064,134,029,055,137
4241,6,0.1500412310873298,098,118,019,024,022,125
4242,6,0.08737928057610977,198,024,129,042,159,004
4243,6,0.12105154029647414,007,022,055,160,153,177
4244,6,0.04504343000803124,050,099,151,198,016,083
4245,6,0.18462585958617184,168,140,141,157,176,019
4246,6,0.16427918741988579,022,147,171,163,027,056
4247,6,0.11547911069442984,150,198,138,021,053,047
4248,6,0.0704405317263811,055,106,013,192,008,081
4249,6,0.12024113896012101,173,060,042,043,057,051
4250,6,0.0952095782225324,131,042,104,082,187,021
4251,6,0.06148273203064081,044,129,156,175,144,060
4252,6,0.08357340220403164,183,034,065,165,037,103
4253,6,0.10736142626344047,062,147,044,074,164,024
4254,6,0.03772244688647308,144,001,142,125,044,074
4255,6,0.08326076409812644,198,094,052,151,051,013
4256,6,0.030932692499292314,016,060,015,143,130,124
4257,6,0.09249951830559833,055,099,034,114,155,075
4258,6,0.055514496895566756,137,011,025,176,156,063
4259,6,0.1109096310938249,016,192,039,122,091,057
4260,6,0.08868616866845058,045,146,143,012,084,089
4261,6,0.1983125095662932,060,157,158,192,043,125
4262,6,0.09564074257027022,044,144,074,199,071,003
4263,6,0.1259965473710115,031,055,069,101,016,042
4264,6,0.018894507447693165,156,115,037,021,049,013
4265,6,0.05034827419504739,177,063,150,062,163,131
4266,6,0.03695797222127095,099,183,063,194,088,165
4267,6,0.08821721416190664,119,194,104,110,108,109
4268,6,0.12462759985068095,171,007,188,046,063,134
4269,6,0.07747190107993263,153,110,073,011,051,115
4270,6,0.029118079728426838,113,124,061,059,156,153
4271,6,0.018413729405854173,125,001,026,140,045,170
4272,6,0.11780128019013325,070,029,050,114,122,091
4273,6,0.03652159887395845,038,047,015,080,161,035
4274,6,0.04297654156792363,182,087,017,090,071,016
4275,6,0.1660961563072184,032,173,169,087,072,052
4276,6,0.0205937116152215,084,097,096,193,160,087
4277,6,0.04415428903925511,050,006,044,147,090,046
4278,6,0.1652221911950842,120,054,064,130,174,114
4279,6,0.04002628785129769,178,006,017,016,188,033
4280,6,0.04238536216027777,098,117,144,073,081,056
4281,6,0.09415504438960953,144,055,152,004,103,108
4282,6,0.052177108811720774,163,142,012,071,046,021
4283,6,0.12621750464892456,034,176,171,130,140,124
4284,6,0.07016607918617002,149,027,065,048,177,174
4285,6,0.06541293941704251,045,122,038,078,140,072
4286,6,0.011908904149803723,176,090,070,161,125,012
4287,6,0.06008355574397728,156,122,045,161,114,108
4288,6,0.04942650405854543,143,129,089,140,190,106
4289,6,0.06402373909764669,034,088,105,090,172,084
4290,6,0.08671043735552786,166,003,038,168,015,071
4291,6,0.11278493585975047,041,067,143,187,195,141
4292,6,0.03037662595496926,098,090,143,064,189,054
4293,6,0.05392741756153052,107,052,026,056,094,039
4294,6,0.10850977509388104,148,170,078,171,032,089
4295,6,0.07069103795348741,137,159,083,011,021,127
4296,6,0.05952582362342518,165,109,150,082,140,076
4297,6,0.06650612994852245,084,067,029,037,147,065
4298,6,0.21354819555053794,003,161,120,129,032,137
4299,6,0.04432591947109754,177,079,114,041,067,191
4300,6,0.07083420393367967,115,192,089,066,019,076
4301,6,0.08224034314790218,003,189,049,174,015,054
4302,6,0.19467592040012272,013,157,017,109,007,199
4303,6,0.09342919206839817,011,187,057,170,046,087
4304,6,0.10560381608879454,192,173,106,174,059,067
4305,6,0.08477081884226023,069,053,166,092,129,130
4306,6,0.18409603141537834,073,157,172,148,123,031
4307,6,0.13481309181504098,079,153,171,123,004,177
4308,6,0.0387683378642274,099,071,087,096,165,116
4309,6,0.0961740004472903,097,079,049,144,164,106
4310,6,0.08545483792147601,132,079,008,052,016,198
4311,6,0.08169320592993556,017,074,068,019,119,098
4312,6,0.11595980928229377,109,173,076,113,068,163
4313,6,0.06600213980815872,142,106,149,132,119,079
4314,6,0.11578466282846589,092,127,045,101,032,160
4315,6,0.12851679579885844,136,134,155,092,063,035
4316,6,0.045289447607307354,067,160,094,084,076,150
4317,6,0.07711188851574258,192,007,169,008,046,044
4318,6,0.18560703716654214,024,081,057,152,120,107
4319,6,0.15630109578439433,041,167,122,120,001,063
4320,6,0.09566428729697618,042,107,055,147,146,099
4321,6,0.05892131488524277,194,050,079,017,192,185
4322,6,0.05446329586682708,052,056,007,191,087,106
4323,6,0.10503314520849405,178,058,037,136,053,034
4324,6,0.010621548355789434,177,068,077,122,049,036
4325,6,0.15435940831294448,080,022,161,058,187,174
4326,6,0.09799731823721458,058,096,062,110,164,036
4327,6,0.051351859819254386,104,106,137,085,017,087
4328,6,0.2018959746193515,076,047,147,124,120,036
4329,6,0.11466148661333309,074,055,103,115,178,173
4330,6,0.04368226655660423,199,121,045,044,074,130
4331,6,0.05133498889386079,196,027,183,034,036,168
4332,6,0.12068146570605931,025,044,032,171,161,029
4333,6,0.025730829829793134,137,174,181,004,090,049
4334,6,0.015610052168237298,075,056,080,050,085,103
4335,6,0.15177657393243515,171,042,053,049,192,110
4336,6,0.115735958668714,042,134,153,191,008,092
4337,6,0.11317034293405026,170,115,053,048,017,158
4338,6,0.055329447645770524,073,051,115,077,033,151
4339,6,0.1790528350646332,190,046,013,040,074,157
4340,6,0.09928666426521482,047,172,167,023,110,099
4341,6,0.09928518516592566,078,168,191,132,113,171
4342,6,0.06413081017354982,136,017,131,196,084,165
4343,6,0.07786380772436985,185,168,118,098,088,029
4344,6,0.07831124963798863,081,172,106,107,199,072
4345,6,0.19869488692436554,097,132,157,000,153,108
4346,6,0.008675451265299894,021,042,199,067,027,105
4347,6,0.10646878965210083,033,058,169,173,038,123
4348,6,0.10555030786882758,108,178,023,105,130,033
4349,6,0.06606977000723391,079,047,042,014,057,109
4350,6,0.034137302243777756,019,013,090,063,124,051
4351,6,0.1364866031585379,108,134,043,075,193,194
4352,6,0.031243112410422436,066,117,129,153,082,031
4353,6,0.0760249915133363,041,034,015,181,152,119
4354,6,0.011673403974716723,194,001,058,174,032,115
4355,6,0.04749925448599823,195,131,033,170,115,151
4356,6,0.07848791917365971,169,119,172,033,170,166
4357,6,0.04505566302367292,105,141,149,063,068,016
4358,6,0.04486587616370297,084,172,041,107,195,136
4359,6,0.08450560782345018,160,159,129,066,027,022
4360,6,0.10519008821047304,092,043,171,042,064,054
4361,6,0.06637227528298961,036,089,073,080,191,102
4362,6,0.022999140644673344,153,166,195,075,005,074
4363,6,0.19419625194385626,198,108,120,116,115,061
4364,6,0.031198428139869505,191,098,071,007,061,039
4365,6,0.026659214169996726,194,058,156,087,132,113
4366,6,0.038612696613463116,031,138,013,119,038,184
4367,6,0.036101799477364915,046,064,124,074,158,049
4368,6,0.13946755115334963,046,014,146,023,007,017
4369,6,0.035187779664852536,183,123,059,182,129,080
4370,6,0.09164154085315213,072,198,174,065,121,073
4371,6,0.0611444190429854,026,190,067,196,069,146
4372,6,0.09349958517205137,084,171,099,108,014,161
4373,6,0.09342118050593518,059,185,022,062,087,042
4374,6,0.05449706531636844,045,117,102,047,169,048
4375,6,0.2078317744582897,081,116,136,120,060,119
4376,6,0.07701474802304342,064,174,063,040,029,003
4377,6,0.04109276987611343,144,137,133,015,170,107
4378,6,0.19286688110940586,057,005,120,164,017,169
4379,6,0.0910542246600956,081,057,059,194,003,123
4380,6,0.006905406863969787,155,122,176,152,021,056
4381,6,0.08341306079787403,005,158,161,119,146,196
4382,6,0.08918748432779944,133,144,161,150,053,068
4383,6,0.12708905715175833,040,073,116,171,096,087
4384,6,0.11461975621133169,038,131,029,091,196,066
4385,6,0.0475227602595516,159,029,155,142,163,096
4386,6,0.21276599313964417,157,072,190,133,124,194
4387,6,0.08433665536624668,035,182,119,089,083,193
4388,6,0.1378533324312884,044,190,141,035,134,022
4389,6,0.174488038691881,141,088,109,150,178,187
4390,6,0.0912723626981029,065,195,151,192,189,130
4391,6,0.05292996888263035,113,141,078,159,060,192
4392,6,0.08028015088526164,058,118,194,047,081,175
4393,6,0.03656205337053897,019,099,090,108,005,068
4394,6,0.1793800854721448,184,074,158,157,153,077
4395,6,0.06805647655450275,083,025,062,156,017,163
4396,6,0.04023601763409679,190,083,082,026,064,155
4397,6,0.07969389234332902,089,174,078,119,153,109
4398,6,0.044369318540295466,109,005,194,193,159,083
4399,6,0.06638665927023824,001,116,006,166,110,049
4400,6,0.04733841571916264,133,108,142,115,137,183
4401,6,0.11719456595380795,116,039,064,171,168,092
4402,6,0.0601046502733229,068,013,108,185,138,062
4403,6,0.13978939249443467,122,101,067,143,084,072
4404,6,0.028346601976287467,143,036,099,073,019,107
4405,6,0.12082573162805521,176,061,108,172,177,022
4406,6,0.08798304700096093,035,158,098,108,079,092
4407,6,0.028845774542392344,156,142,092,015,000,190
4408,6,0.039202069386457206,012,178,121,105,165,108
4409,6,0.09170598368828664,175,039,022,122,147,074
4410,6,0.11185778547980607,190,119,068,109,022,014
4411,6,0.08903220867256856,023,047,050,029,033,188
4412,6,0.11372960566073753,158,052,189,022,084,159
4413,6,0.012410395916385486,042,067,060,099,131,014
4414,6,0.10121014211408219,149,091,045,068,124,077
4415,6,0.06097877274650709,085,040,084,166,043,102
4416,6,0.10531572685839485,055,198,029,024,124,159
4417,6,0.07357734700074903,082,109,062,127,124,178
4418,6,0.19891329527662316,163,136,070,156,054,157
4419,6,0.02292454405382749,155,087,103,094,032,078
4420,6,0.16147368039139487,103,173,081,022,089,175
4421,6,0.04267293436943953,035,195,125,047,014,070
4422,6,0.02088620357165949,137,160,098,058,117,158
4423,6,0.04497830470795561,037,114,185,027,113,142
4424,6,0.01670758184065202,148,099,016,046,013,041
4425,6,0.027563878319178725,029,144,159,165,168,198
4426,6,0.03857762341992199,178,068,060,181,140,047
4427,6,0.021085153449537875,099,021,058,081,087,033
4428,6,0.024425267368361703,196,181,155,039,121,188
4429,6,0.14890505268523435,164,140,195,182,091,050
4430,6,0.09862248758956482,068,196,053,169,114,185
4431,6,0.16294103062863285,003,065,032,138,166,053
4432,6,0.021814686158921237,148,195,188,018,006,054
4433,6,0.028762756984528015,170,061,007,071,026,054
4434,6,0.05493773186697959,004,117,129,076,047,199
4435,6,0.07188509265978515,013,026,116,017,073,016
4436,6,0.1099156599785942,161,191,187,083,159,078
4437,6,0.0774667256241951,080,184,050,163,061,055
4438,6,0.1621634477287247,120,104,076,191,022,015
4439,6,0.050694150751039224,046,004,077,081,008,038
4440,6,0.12610449895683562,148,177,087,107,173,017
4441,6,0.06270482746120465,006,029,110,082,049,025
4442,6,0.10899097181899264,027,185,164,077,089,031
4443,6,0.1017831851207407,119,025,105,061,164,131
4444,6,0.02622886176428274,199,172,102,147,040,167
4445,6,0.0556246922265371,194,141,123,015,039,076
4446,6,0.10975892050531388,147,098,089,000,023,044
4447,6,0.07216696444861803,189,182,136,031,118,078
4448,6,0.025275071251346204,096,190,026,051,006,192
4449,6,0.08497895688756196,105,187,176,188,108,001
4450,6,0.1172589931891419,164,055,041,087,005,160
4451,6,0.17005797970236425,148,161,144,068,120,026
4452,6,0.03040963911903316,103,013,045,051,040,082
4453,6,0.13311261116538775,119,173,146,016,133,045
4454,6,0.05384379133389616,124,005,129,108,078,132
4455,6,0.178629991496551,142,177,068,033,160,120
4456,6,0.07395921612959766,161,189,046,118,193,094
4457,6,0.19243932544138975,183,017,074,059,157,102
4458,6,0.12701067038777403,134,062,025,133,138,017
4459,6,0.059250355207791094,052,008,142,064,193,035
4460,6,0.06217689241796598,077,153,174,089,033,068
4461,6,0.18938816779865875,096,087,146,120,080,115
4462,6,0.03290340146926396,168,176,035,061,049,025
4463,6,0.07801773894437858,012,141,049,017,168,061
4464,6,0.034086939819152784,043,167,070,039,196,029
4465,6,0.09410841024524075,072,106,136,038,153,013
4466,6,0.035147259752090765,063,165,170,032,079,176
4467,6,0.07070201264522957,108,185,059,152,098,103
4468,6,0.10940935165513732,175,008,103,169,053,155
4469,6,0.09170310417739747,068,138,192,013,166,003
4470,6,0.07759029700706477,072,051,021,070,014,147
4471,6,0.11714591808812791,047,132,159,043,080,023
4472,6,0.10795276032218881,061,131,052,134,190,012
4473,6,0.07880363011527847,035,004,058,066,055,125
4474,6,0.12354568010905997,072,051,127,094,037,098
4475,6,0.08940803897708649,034,083,078,045,051,119
4476,6,0.12506154620506327,065,001,187,194,103,148
4477,6,0.1046941690591896,147,032,119,150,072,131
4478,6,0.059756514607724576,177,080,065,147,190,117
4479,6,0.09487580846502797,043,004,110,019,044,087
4480,6,0.05550964208914533,085,005,034,069,147,131
4481,6,0.0481771016473016,069,082,155,175,110,125
4482,6,0.0791422361349643,170,065,014,166,182,137
4483,6,0.20347902554940744,017,134,120,176,173,008
4484,6,0.030176929120708018,018,029,125,106,048,149
4485,6,0.05223277458316389,094,170,015,077,048,059
4486,6,0.03138722794444404,013,117,113,059,019,008
4487,6,0.08039042662456974,038,194,104,142,048,072
4488,6,0.05082646163640525,039,106,161,114,133,062
4489,6,0.18903911874847523,182,018,120,191,192,125
4490,6,0.10049001893649179,061,125,075,192,148,101
4491,6,0.019396291000440713,037,073,125,056,159,090
4492,6,0.13224115963689387,134,132,194,118,140,192
4493,6,0.04922396260638451,184,079,103,043,122,097
4494,6,0.19925799697231228,157,071,053,065,158,194
4495,6,0.05528642319534183,124,059,110,080,117,152
4496,6,0.06259461898872609,012,065,181,147,074,193
4497,6,0.09888644593902984,041,108,048,181,150,076
4498,6,0.04141336939657392,079,144,073,019,080,090
4499,6,0.10954439869679533,191,108,022,081,014,099
4500,6,0.042783708755910754,108,178,059,165,056,184
4501,6,0.06629723915938279,079,119,185,172,000,092
4502,6,0.06663809652613462,102,024,105,140,185,032
4503,6,0.011864908754007253,057,143,077,094,067,090
4504,6,0.10669057647784519,015,137,134,141,090,166
4505,6,0.024839655972663577,071,174,121,103,006,098
4506,6,0.11142561054440736,040,023,166,043,081,011
4507,6,0.022249063345383457,137,061,103,077,105,062
4508,6,0.055312200995625505,085,152,051,199,007,043
4509,6,0.03539175389658,165,082,182,184,070,094
4510,6,0.038444426725627645,107,113,163,153,188,172
4511,6,0.11921252474386257,082,127,196,099,060,053
4512,6,0.026800096225560455,063,102,032,061,152,178
4513,6,0.027077639726434177,006,059,181,068,073,037
4514,6,0.01797931623143434,174,105,074,193,125,133
4515,6,0.010929167666660633,014,113,105,177,058,158
4516,6,0.030661001500621343,092,018,058,153,031,049
4517,6,0.05013759267497564,096,196,195,074,077,034
4518,6,0.1702817751982154,051,029,120,196,103,188
4519,6,0.12643422051429987,138,146,096,072,151,127
4520,6,0.04809458766104446,184,064,036,092,116,113
4521,6,0.008469354625663228,057,174,075,080,184,176
4522,6,0.10239690457313788,023,046,191,136,159,039
4523,6,0.04138235030894899,183,102,080,142,081,098
4524,6,0.18761622295711877,173,140,105,150,039,157
4525,6,0.07440473203722908,184,080,023,130,045,183
4526,6,0.2374212833634809,164,043,024,157,160,048
4527,6,0.1613763457056694,198,166,192,120,078,080
4528,6,0.04405104651411107,117,183,144,130,031,175
4529,6,0.014037979971315284,049,071,061,078,130,158
4530,6,0.05886670422281459,017,039,115,166,109,038
4531,6,0.0989399289353895,053,070,048,153,099,185
4532,6,0.11092908704767523,119,087,022,046,014,064
4533,6,0.02721346563488236,131,152,054,057,068,102
4534,6,0.049995097325188365,184,041,079,156,195,048
4535,6,0.01735568421249556,137,131,033,057,026,001
4536,6,0.21857339732828351,001,023,116,035,077,157
4537,6,0.038187096901921014,038,184,084,106,170,189
4538,6,0.06611100402172354,142,109,115,178,027,141
4539,6,0.049766975764010124,027,160,192,082,115,153
4540,6,0.2277474625161232,022,048,151,120,045,027
4541,6,0.16044650544811556,134,016,160,136,092,173
4542,6,0.03715968504382072,158,188,080,132,172,051
4543,6,0.09908675508596387,109,171,191,035,148,167
4544,6,0.23872575318696398,108,125,092,048,113,120
4545,6,0.1278162339319142,108,151,140,161,053,196
4546,6,0.06678358103082738,042,018,071,090,024,158
4547,6,0.0260448939198894,165,124,107,061,049,075
4548,6,0.03570860439626111,006,069,166,018,190,059
4549,6,0.09378268227286624,155,008,146,159,013,007
4550,6,0.02857128517887786,057,159,083,042,096,084
4551,6,0.11042568899963068,172,164,133,103,024,018
4552,6,0.06880633795941427,012,108,097,041,119,051
4553,6,0.0316525054875737,169,067,181,140,143,019
4554,6,0.08763703834614645,066,164,198,035,190,169
4555,6,0.0578066616927565,087,008,005,066,172,034
4556,6,0.07150104342952801,149,116,192,163,185,088
4557,6,0.03929905619372265,130,029,008,199,082,159
4558,6,0.019001703294893812,014,019,016,000,153,012
4559,6,0.06764860850072296,168,138,035,068,108,098
4560,6,0.06379499247307951,032,017,129,096,127,163
4561,6,0.08787044091201679,046,178,012,189,163,108
4562,6,0.03110165483467564,183,036,131,004,192,012
4563,6,0.1879992598087432,153,026,123,027,157,190
4564,6,0.22844795403314433,057,155,127,143,136,120
4565,6,0.18679414615379664,096,157,058,114,055,170
4566,6,0.07679835913696587,079,119,016,042,167,141
4567,6,0.0985778581040575,072,123,150,007,158,143
4568,6,0.09193775688849393,160,019,055,089,079,138
4569,6,0.051145207321240616,018,142,048,038,175,062
4570,6,0.04600257351559078,043,142,094,071,140,147
4571,6,0.03990726400341482,066,121,096,054,045,047
4572,6,0.08680225080559056,107,067,165,011,163,146
4573,6,0.09905222651944734,171,166,060,170,038,078
4574,6,0.05055927471277444,015,066,127,057,025,038
4575,6,0.06749111841199562,175,133,001,117,127,048
4576,6,0.02110122742061793,000,068,006,113,098,104
4577,6,0.1450288282540615,129,107,146,103,171,166
4578,6,0.014971202250072313,195,036,038,125,067,077
4579,6,0.1378392133353067,021,003,106,072,108,050
4580,6,0.08974941304105011,108,077,124,178,167,150
4581,6,0.03542623744404416,199,001,094,122,172,102
4582,6,0.050884830620605226,158,005,082,182,071,025
4583,6,0.06875568021788792,108,192,058,124,048,121
4584,6,0.07355135533928314,127,153,118,061,165,194
4585,6,0.12461684052723732,053,087,039,080,060,091
4586,6,0.1236439580966745,119,163,122,081,012,134
4587,6,0.09175250100401977,025,194,099,152,003,090
4588,6,0.10871143620400825,123,007,001,104,101,183
4589,6,0.2128054695736462,160,090,141,047,196,157
4590,6,0.09185492653556426,134,131,045,161,155,076
4591,6,0.1379349051948614,101,127,092,080,115,190
4592,6,0.04205319870623614,144,082,038,168,037,181
4593,6,0.040591966065285034,059,090,042,098,175,016
4594,6,0.054354603675116575,151,066,084,083,193,090
4595,6,0.026386651843705367,107,064,070,121,199,122
4596,6,0.05059225330929962,140,175,066,085,056,108
4597,6,0.01678069452343589,074,075,005,185,077,106
4598,6,0.08882849627685241,140,105,037,144,084,164
4599,6,0.045711734626116995,170,175,174,058,019,138
4600,6,0.2217979424345783,067,000,094,157,101,115
4601,6,0.08972363282579354,195,089,088,153,025,160
4602,6,0.06427837466471997,085,195,196,161,024,001
4603,6,0.1318521501267742,129,061,091,146,000,016
4604,6,0.09723834364539619,104,019,067,123,058,171
4605,6,0.06657942661606853,161,114,158,041,127,036
4606,6,0.0741148690102823,046,116,092,080,011,012
4607,6,0.19158956129469662,146,026,133,091,003,022
4608,6,0.04425204455723997,122,006,058,109,150,018
4609,6,0.03392061097236532,040,041,046,058,123,001
4610,6,0.0334739177994422,190,051,031,155,066,048
4611,6,0.02145291034067065,058,176,037,029,018,038
4612,6,0.06473019708876415,059,037,175,123,025,183
4613,6,0.049654491315243576,102,006,105,008,155,083
4614,6,0.09334333982984133,024,033,110,038,071,124
4615,6,0.027525860901844723,105,071,068,073,169,185
4616,6,0.17650480175403827,196,045,102,062,120,142
4617,6,0.10741746048207457,049,022,085,043,133,113
4618,6,0.07803859331751617,068,193,042,164,152,070
4619,6,0.15366895854584273,022,008,172,146,099,091
4620,6,0.027664392033218466,113,138,192,183,073,188
4621,6,0.0894756104324862,152,076,027,189,074,187
4622,6,0.18909314194221638,183,044,040,120,119,064
4623,6,0.10537780992512102,153,131,187,159,158,151
4624,6,0.021359436996755132,051,185,133,190,050,131
4625,6,0.10186723863512315,033,164,050,043,172,195
4626,6,0.050918255522529376,150,007,019,031,085,113
4627,6,0.0438870822539148,056,181,011,175,081,064
4628,6,0.06604329107362894,117,159,025,004,077,133
4629,6,0.057427087792791265,017,037,067,001,036,079
4630,6,0.11808022226021397,043,035,148,022,163,057
4631,6,0.03624971223577844,057,172,113,083,032,109
4632,6,0.038040832204025765,123,155,130,080,069,046
4633,6,0.032695593242915044,172,094,056,176,073,083
4634,6,0.12074714941083642,169,134,022,172,107,176
4635,6,0.08499563191532755,161,127,141,067,136,133
4636,6,0.06798450121752742,044,066,183,169,079,082
4637,6,0.07333065612263379,052,150,066,060,038,049
4638,6,0.009706240055900595,039,045,032,129,103,155
4639,6,0.07480299886414166,142,067,019,056,023,039
4640,6,0.028936984550019806,174,066,190,062,140,170
4641,6,0.16122699485612846,065,026,127,012,091,084
4642,6,0.026269241963294054,097,170,071,149,184,059
4643,6,0.06914994234750182,161,119,085,062,115,106
4644,6,0.07173941845888565,166,177,098,034,092,015
4645,6,0.08620982562956281,137,164,160,008,161,073
4646,6,0.060959734346182404,034,122,006,169,077,033
4647,6,0.08032986065751901,125,026,072,176,088,161
